pc_time,packet_type,esp_millis,steer,throttle,brake,mode_id,fault_flag,status_text,raw_line
2026-04-23 16:44:54.409,STATUS,220300,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-34","STATUS,220300,WIFI_ALIVE,IP=10.198.115.147,RSSI=-34"
2026-04-23 16:44:59.445,STATUS,225301,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-41","STATUS,225301,WIFI_ALIVE,IP=10.198.115.147,RSSI=-41"
2026-04-23 16:45:09.522,STATUS,5996,,,,,,"WIFI_OK,IP=10.198.115.147","STATUS,5996,WIFI_OK,IP=10.198.115.147"
2026-04-23 16:45:09.821,STATUS,6298,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-32","STATUS,6298,WIFI_ALIVE,IP=10.198.115.147,RSSI=-32"
2026-04-23 16:45:14.819,STATUS,11298,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-32","STATUS,11298,WIFI_ALIVE,IP=10.198.115.147,RSSI=-32"
2026-04-23 16:45:19.820,STATUS,16299,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-34","STATUS,16299,WIFI_ALIVE,IP=10.198.115.147,RSSI=-34"
