pc_time,packet_type,esp_millis,steer,throttle,brake,mode_id,fault_flag,status_text
2026-04-23 15:13:22.076,STATUS,38384,,,,,,FRAME_ERROR
2026-04-23 15:13:22.092,STATUS,38398,,,,,,FRAME_ERROR
2026-04-23 15:13:22.092,STATUS,38401,,,,,,FRAME_ERROR
2026-04-23 15:13:22.111,STATUS,38420,,,,,,FRAME_ERROR
2026-04-23 15:13:22.132,STATUS,38436,,,,,,FRAME_ERROR
2026-04-23 15:13:22.147,STATUS,38455,,,,,,FRAME_ERROR
2026-04-23 15:13:22.163,STATUS,38470,,,,,,FRAME_ERROR
2026-04-23 15:13:22.167,STATUS,38473,,,,,,FRAME_ERROR
2026-04-23 15:13:22.182,STATUS,38492,,,,,,FRAME_ERROR
2026-04-23 15:13:22.202,STATUS,38509,,,,,,FRAME_ERROR
2026-04-23 15:13:22.221,STATUS,38528,,,,,,FRAME_ERROR
2026-04-23 15:13:22.236,STATUS,38544,,,,,,FRAME_ERROR
2026-04-23 15:13:22.239,STATUS,38548,,,,,,FRAME_ERROR
2026-04-23 15:13:22.257,STATUS,38564,,,,,,FRAME_ERROR
2026-04-23 15:13:22.275,STATUS,38583,,,,,,FRAME_ERROR
2026-04-23 15:13:22.295,STATUS,38603,,,,,,FRAME_ERROR
2026-04-23 15:13:22.312,STATUS,38617,,,,,,FRAME_ERROR
2026-04-23 15:13:22.313,STATUS,38619,,,,,,FRAME_ERROR
2026-04-23 15:13:22.331,STATUS,38637,,,,,,FRAME_ERROR
2026-04-23 15:13:22.343,STATUS,38652,,,,,,FRAME_ERROR
2026-04-23 15:13:22.363,STATUS,38673,,,,,,FRAME_ERROR
2026-04-23 15:13:22.381,STATUS,38689,,,,,,FRAME_ERROR
2026-04-23 15:13:22.381,STATUS,38691,,,,,,FRAME_ERROR
2026-04-23 15:13:22.399,STATUS,38707,,,,,,FRAME_ERROR
2026-04-23 15:13:22.416,STATUS,38724,,,,,,FRAME_ERROR
2026-04-23 15:13:22.434,STATUS,38742,,,,,,FRAME_ERROR
2026-04-23 15:13:22.448,STATUS,38756,,,,,,FRAME_ERROR
2026-04-23 15:13:22.453,STATUS,38758,,,,,,FRAME_ERROR
2026-04-23 15:13:22.472,STATUS,38777,,,,,,FRAME_ERROR
2026-04-23 15:13:22.486,STATUS,38794,,,,,,FRAME_ERROR
2026-04-23 15:13:22.505,STATUS,38811,,,,,,FRAME_ERROR
2026-04-23 15:13:22.519,STATUS,38828,,,,,,FRAME_ERROR
2026-04-23 15:13:22.526,STATUS,38834,,,,,,FRAME_ERROR
2026-04-23 15:13:22.544,STATUS,38850,,,,,,FRAME_ERROR
2026-04-23 15:13:22.562,STATUS,38870,,,,,,FRAME_ERROR
2026-04-23 15:13:22.579,STATUS,38888,,,,,,FRAME_ERROR
2026-04-23 15:13:22.593,STATUS,38902,,,,,,FRAME_ERROR
2026-04-23 15:13:22.597,STATUS,38905,,,,,,FRAME_ERROR
2026-04-23 15:13:22.621,STATUS,38924,,,,,,FRAME_ERROR
2026-04-23 15:13:22.636,STATUS,38944,,,,,,FRAME_ERROR
2026-04-23 15:13:22.653,STATUS,38961,,,,,,FRAME_ERROR
2026-04-23 15:13:22.667,STATUS,38976,,,,,,FRAME_ERROR
2026-04-23 15:13:22.675,STATUS,38979,,,,,,FRAME_ERROR
2026-04-23 15:13:22.696,STATUS,38998,,,,,,FRAME_ERROR
2026-04-23 15:13:22.713,STATUS,39014,,,,,,FRAME_ERROR
2026-04-23 15:13:22.724,STATUS,39031,,,,,,FRAME_ERROR
2026-04-23 15:13:22.737,STATUS,39045,,,,,,FRAME_ERROR
2026-04-23 15:13:22.743,STATUS,39049,,,,,,FRAME_ERROR
2026-04-23 15:13:22.767,STATUS,39070,,,,,,FRAME_ERROR
2026-04-23 15:13:22.783,STATUS,39090,,,,,,FRAME_ERROR
2026-04-23 15:13:22.800,STATUS,39107,,,,,,FRAME_ERROR
2026-04-23 15:13:22.815,STATUS,39121,,,,,,FRAME_ERROR
2026-04-23 15:13:22.815,STATUS,39123,,,,,,FRAME_ERROR
2026-04-23 15:13:22.837,STATUS,39145,,,,,,FRAME_ERROR
2026-04-23 15:13:22.853,STATUS,39162,,,,,,FRAME_ERROR
2026-04-23 15:13:22.876,STATUS,39182,,,,,,FRAME_ERROR
2026-04-23 15:13:22.900,STATUS,39195,,,,,,FRAME_ERROR
2026-04-23 15:13:22.900,STATUS,39199,,,,,,FRAME_ERROR
2026-04-23 15:13:22.913,STATUS,39217,,,,,,FRAME_ERROR
2026-04-23 15:13:22.926,STATUS,39234,,,,,,FRAME_ERROR
2026-04-23 15:13:22.945,STATUS,39253,,,,,,FRAME_ERROR
2026-04-23 15:13:22.962,STATUS,39268,,,,,,FRAME_ERROR
2026-04-23 15:13:22.965,STATUS,39273,,,,,,FRAME_ERROR
2026-04-23 15:13:22.982,STATUS,39290,,,,,,FRAME_ERROR
2026-04-23 15:13:22.999,STATUS,39307,,,,,,FRAME_ERROR
2026-04-23 15:13:23.023,STATUS,39325,,,,,,FRAME_ERROR
2026-04-23 15:13:23.033,STATUS,39342,,,,,,FRAME_ERROR
2026-04-23 15:13:23.038,STATUS,39344,,,,,,FRAME_ERROR
2026-04-23 15:13:23.055,STATUS,39364,,,,,,FRAME_ERROR
2026-04-23 15:13:23.076,STATUS,39384,,,,,,FRAME_ERROR
2026-04-23 15:13:23.100,STATUS,39408,,,,,,FRAME_ERROR
2026-04-23 15:13:23.114,STATUS,39423,,,,,,FRAME_ERROR
2026-04-23 15:13:23.117,STATUS,39427,,,,,,FRAME_ERROR
2026-04-23 15:13:23.136,STATUS,39445,,,,,,FRAME_ERROR
2026-04-23 15:13:23.154,STATUS,39461,,,,,,FRAME_ERROR
2026-04-23 15:13:23.173,STATUS,39479,,,,,,FRAME_ERROR
2026-04-23 15:13:23.187,STATUS,39494,,,,,,FRAME_ERROR
2026-04-23 15:13:23.192,STATUS,39497,,,,,,FRAME_ERROR
2026-04-23 15:13:23.214,STATUS,39516,,,,,,FRAME_ERROR
2026-04-23 15:13:23.226,STATUS,39533,,,,,,FRAME_ERROR
2026-04-23 15:13:23.243,STATUS,39551,,,,,,FRAME_ERROR
2026-04-23 15:13:23.259,STATUS,39565,,,,,,FRAME_ERROR
2026-04-23 15:13:23.259,STATUS,39568,,,,,,FRAME_ERROR
2026-04-23 15:13:23.279,STATUS,39587,,,,,,FRAME_ERROR
2026-04-23 15:13:23.299,STATUS,39607,,,,,,FRAME_ERROR
2026-04-23 15:13:23.314,STATUS,39622,,,,,,FRAME_ERROR
2026-04-23 15:13:23.334,STATUS,39635,,,,,,FRAME_ERROR
2026-04-23 15:13:23.334,STATUS,39638,,,,,,FRAME_ERROR
2026-04-23 15:13:23.353,STATUS,39655,,,,,,FRAME_ERROR
2026-04-23 15:13:23.365,STATUS,39673,,,,,,FRAME_ERROR
2026-04-23 15:13:23.382,STATUS,39690,,,,,,FRAME_ERROR
2026-04-23 15:13:23.395,STATUS,39704,,,,,,FRAME_ERROR
2026-04-23 15:13:23.398,STATUS,39707,,,,,,FRAME_ERROR
2026-04-23 15:13:23.419,STATUS,39727,,,,,,FRAME_ERROR
2026-04-23 15:13:23.451,STATUS,39748,,,,,,FRAME_ERROR
2026-04-23 15:13:23.465,STATUS,39767,,,,,,FRAME_ERROR
2026-04-23 15:13:23.475,STATUS,39780,,,,,,FRAME_ERROR
2026-04-23 15:13:23.476,STATUS,39783,,,,,,FRAME_ERROR
2026-04-23 15:13:23.494,STATUS,39802,,,,,,FRAME_ERROR
2026-04-23 15:13:23.513,STATUS,39816,,,,,,FRAME_ERROR
2026-04-23 15:13:23.533,STATUS,39838,,,,,,FRAME_ERROR
2026-04-23 15:13:23.545,STATUS,39853,,,,,,FRAME_ERROR
2026-04-23 15:13:23.553,STATUS,39858,,,,,,FRAME_ERROR
2026-04-23 15:13:23.564,STATUS,39872,,,,,,FRAME_ERROR
2026-04-23 15:13:23.581,STATUS,39889,,,,,,FRAME_ERROR
2026-04-23 15:13:23.602,STATUS,39910,,,,,,FRAME_ERROR
2026-04-23 15:13:23.622,STATUS,39926,,,,,,FRAME_ERROR
2026-04-23 15:13:23.623,STATUS,39929,,,,,,FRAME_ERROR
2026-04-23 15:13:23.643,STATUS,39950,,,,,,FRAME_ERROR
2026-04-23 15:13:23.659,STATUS,39969,,,,,,FRAME_ERROR
2026-04-23 15:13:23.681,STATUS,39988,,,,,,FRAME_ERROR
2026-04-23 15:13:23.697,STATUS,40004,,,,,,FRAME_ERROR
2026-04-23 15:13:23.701,STATUS,40008,,,,,,FRAME_ERROR
2026-04-23 15:13:23.719,STATUS,40027,,,,,,FRAME_ERROR
2026-04-23 15:13:23.738,STATUS,40047,,,,,,FRAME_ERROR
2026-04-23 15:13:23.756,STATUS,40064,,,,,,FRAME_ERROR
2026-04-23 15:13:23.773,STATUS,40081,,,,,,FRAME_ERROR
2026-04-23 15:13:23.774,STATUS,40084,,,,,,FRAME_ERROR
2026-04-23 15:13:23.797,STATUS,40106,,,,,,FRAME_ERROR
2026-04-23 15:13:23.818,STATUS,40128,,,,,,FRAME_ERROR
2026-04-23 15:13:23.842,STATUS,40148,,,,,,FRAME_ERROR
2026-04-23 15:13:23.856,STATUS,40164,,,,,,FRAME_ERROR
2026-04-23 15:13:23.860,STATUS,40169,,,,,,FRAME_ERROR
2026-04-23 15:13:23.883,STATUS,40189,,,,,,FRAME_ERROR
2026-04-23 15:13:23.898,STATUS,40208,,,,,,FRAME_ERROR
2026-04-23 15:13:23.918,STATUS,40226,,,,,,FRAME_ERROR
2026-04-23 15:13:23.934,STATUS,40239,,,,,,FRAME_ERROR
2026-04-23 15:13:23.934,STATUS,40241,,,,,,FRAME_ERROR
2026-04-23 15:13:23.953,STATUS,40260,,,,,,FRAME_ERROR
2026-04-23 15:13:23.975,STATUS,40276,,,,,,FRAME_ERROR
2026-04-23 15:13:23.993,STATUS,40295,,,,,,FRAME_ERROR
2026-04-23 15:13:24.002,STATUS,40310,,,,,,FRAME_ERROR
2026-04-23 15:13:24.006,STATUS,40313,,,,,,FRAME_ERROR
2026-04-23 15:13:24.022,STATUS,40330,,,,,,FRAME_ERROR
2026-04-23 15:13:24.038,STATUS,40346,,,,,,FRAME_ERROR
2026-04-23 15:13:24.058,STATUS,40366,,,,,,FRAME_ERROR
2026-04-23 15:13:24.078,STATUS,40384,,,,,,FRAME_ERROR
2026-04-23 15:13:24.079,STATUS,40388,,,,,,FRAME_ERROR
2026-04-23 15:13:24.126,STATUS,40405,,,,,,FRAME_ERROR
2026-04-23 15:13:24.134,STATUS,40422,,,,,,FRAME_ERROR
2026-04-23 15:13:24.134,STATUS,40439,,,,,,FRAME_ERROR
2026-04-23 15:13:24.146,STATUS,40453,,,,,,FRAME_ERROR
2026-04-23 15:13:24.153,STATUS,40456,,,,,,FRAME_ERROR
2026-04-23 15:13:24.174,STATUS,40475,,,,,,FRAME_ERROR
2026-04-23 15:13:24.184,STATUS,40492,,,,,,FRAME_ERROR
2026-04-23 15:13:24.207,STATUS,40511,,,,,,FRAME_ERROR
2026-04-23 15:13:24.220,STATUS,40527,,,,,,FRAME_ERROR
2026-04-23 15:13:24.222,STATUS,40530,,,,,,FRAME_ERROR
2026-04-23 15:13:24.242,STATUS,40549,,,,,,FRAME_ERROR
2026-04-23 15:13:24.258,STATUS,40567,,,,,,FRAME_ERROR
2026-04-23 15:13:24.275,STATUS,40583,,,,,,FRAME_ERROR
2026-04-23 15:13:24.295,STATUS,40597,,,,,,FRAME_ERROR
2026-04-23 15:13:24.295,STATUS,40601,,,,,,FRAME_ERROR
2026-04-23 15:13:24.316,STATUS,40622,,,,,,FRAME_ERROR
2026-04-23 15:13:24.334,STATUS,40639,,,,,,FRAME_ERROR
2026-04-23 15:13:24.346,STATUS,40654,,,,,,FRAME_ERROR
2026-04-23 15:13:24.359,STATUS,40668,,,,,,FRAME_ERROR
2026-04-23 15:13:24.364,STATUS,40672,,,,,,FRAME_ERROR
2026-04-23 15:13:24.384,STATUS,40690,,,,,,FRAME_ERROR
2026-04-23 15:13:24.400,STATUS,40708,,,,,,FRAME_ERROR
2026-04-23 15:13:24.418,STATUS,40724,,,,,,FRAME_ERROR
2026-04-23 15:13:24.432,STATUS,40740,,,,,,FRAME_ERROR
2026-04-23 15:13:24.433,STATUS,40742,,,,,,FRAME_ERROR
2026-04-23 15:13:24.454,STATUS,40759,,,,,,FRAME_ERROR
2026-04-23 15:13:24.472,STATUS,40775,,,,,,FRAME_ERROR
2026-04-23 15:13:24.485,STATUS,40793,,,,,,FRAME_ERROR
2026-04-23 15:13:24.500,STATUS,40808,,,,,,FRAME_ERROR
2026-04-23 15:13:24.501,STATUS,40811,,,,,,FRAME_ERROR
2026-04-23 15:13:24.525,STATUS,40832,,,,,,FRAME_ERROR
2026-04-23 15:13:24.545,STATUS,40849,,,,,,FRAME_ERROR
2026-04-23 15:13:24.568,STATUS,40869,,,,,,FRAME_ERROR
2026-04-23 15:13:24.577,STATUS,40885,,,,,,FRAME_ERROR
2026-04-23 15:13:24.594,STATUS,40892,,,,,,FRAME_ERROR
2026-04-23 15:13:24.595,STATUS,40905,,,,,,FRAME_ERROR
2026-04-23 15:13:24.614,STATUS,40922,,,,,,FRAME_ERROR
2026-04-23 15:13:24.633,STATUS,40939,,,,,,FRAME_ERROR
2026-04-23 15:13:24.642,STATUS,40951,,,,,,FRAME_ERROR
2026-04-23 15:13:24.644,STATUS,40954,,,,,,FRAME_ERROR
2026-04-23 15:13:24.673,STATUS,40975,,,,,,FRAME_ERROR
2026-04-23 15:13:24.699,STATUS,40994,,,,,,FRAME_ERROR
2026-04-23 15:13:24.704,STATUS,41012,,,,,,FRAME_ERROR
2026-04-23 15:13:24.723,STATUS,41030,,,,,,FRAME_ERROR
2026-04-23 15:13:24.725,STATUS,41034,,,,,,FRAME_ERROR
2026-04-23 15:13:24.741,STATUS,41050,,,,,,FRAME_ERROR
2026-04-23 15:13:24.756,STATUS,41065,,,,,,FRAME_ERROR
2026-04-23 15:13:24.777,STATUS,41085,,,,,,FRAME_ERROR
2026-04-23 15:13:24.798,STATUS,41099,,,,,,FRAME_ERROR
2026-04-23 15:13:24.798,STATUS,41102,,,,,,FRAME_ERROR
2026-04-23 15:13:24.814,STATUS,41121,,,,,,FRAME_ERROR
2026-04-23 15:13:24.833,STATUS,41137,,,,,,FRAME_ERROR
2026-04-23 15:13:24.853,STATUS,41156,,,,,,FRAME_ERROR
2026-04-23 15:13:24.869,STATUS,41174,,,,,,FRAME_ERROR
2026-04-23 15:13:24.874,STATUS,41177,,,,,,FRAME_ERROR
2026-04-23 15:13:24.883,STATUS,41191,,,,,,FRAME_ERROR
2026-04-23 15:13:24.904,STATUS,41209,,,,,,FRAME_ERROR
2026-04-23 15:13:24.918,STATUS,41226,,,,,,FRAME_ERROR
2026-04-23 15:13:24.933,STATUS,41240,,,,,,FRAME_ERROR
2026-04-23 15:13:24.935,STATUS,41244,,,,,,FRAME_ERROR
2026-04-23 15:13:24.955,STATUS,41263,,,,,,FRAME_ERROR
2026-04-23 15:13:24.973,STATUS,41281,,,,,,FRAME_ERROR
2026-04-23 15:13:24.993,STATUS,41298,,,,,,FRAME_ERROR
2026-04-23 15:13:25.003,STATUS,41311,,,,,,FRAME_ERROR
2026-04-23 15:13:25.004,STATUS,41314,,,,,,FRAME_ERROR
2026-04-23 15:13:25.033,STATUS,41335,,,,,,FRAME_ERROR
2026-04-23 15:13:25.045,STATUS,41353,,,,,,FRAME_ERROR
2026-04-23 15:13:25.061,STATUS,41369,,,,,,FRAME_ERROR
2026-04-23 15:13:25.075,STATUS,41383,,,,,,FRAME_ERROR
2026-04-23 15:13:25.079,STATUS,41386,,,,,,FRAME_ERROR
2026-04-23 15:13:25.103,STATUS,41406,,,,,,FRAME_ERROR
2026-04-23 15:13:25.118,STATUS,41427,,,,,,FRAME_ERROR
2026-04-23 15:13:25.140,STATUS,41440,,,,,,FRAME_ERROR
2026-04-23 15:13:25.147,STATUS,41454,,,,,,FRAME_ERROR
2026-04-23 15:13:25.153,STATUS,41457,,,,,,FRAME_ERROR
2026-04-23 15:13:25.168,STATUS,41475,,,,,,FRAME_ERROR
2026-04-23 15:13:25.174,STATUS,41481,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-40"
2026-04-23 15:13:25.194,STATUS,41495,,,,,,FRAME_ERROR
2026-04-23 15:13:25.202,STATUS,41509,,,,,,FRAME_ERROR
2026-04-23 15:13:25.218,STATUS,41527,,,,,,FRAME_ERROR
2026-04-23 15:13:25.219,STATUS,41529,,,,,,FRAME_ERROR
2026-04-23 15:13:25.240,STATUS,41548,,,,,,FRAME_ERROR
2026-04-23 15:13:25.258,STATUS,41567,,,,,,FRAME_ERROR
2026-04-23 15:13:25.274,STATUS,41580,,,,,,FRAME_ERROR
2026-04-23 15:13:25.285,STATUS,41593,,,,,,FRAME_ERROR
2026-04-23 15:13:25.294,STATUS,41597,,,,,,FRAME_ERROR
2026-04-23 15:13:25.315,STATUS,41616,,,,,,FRAME_ERROR
2026-04-23 15:13:25.325,STATUS,41633,,,,,,FRAME_ERROR
2026-04-23 15:13:25.342,STATUS,41649,,,,,,FRAME_ERROR
2026-04-23 15:13:25.358,STATUS,41664,,,,,,FRAME_ERROR
2026-04-23 15:13:25.359,STATUS,41667,,,,,,FRAME_ERROR
2026-04-23 15:13:25.379,STATUS,41684,,,,,,FRAME_ERROR
2026-04-23 15:13:25.396,STATUS,41702,,,,,,FRAME_ERROR
2026-04-23 15:13:25.414,STATUS,41718,,,,,,FRAME_ERROR
2026-04-23 15:13:25.424,STATUS,41731,,,,,,FRAME_ERROR
2026-04-23 15:13:25.434,STATUS,41735,,,,,,FRAME_ERROR
2026-04-23 15:13:25.446,STATUS,41754,,,,,,FRAME_ERROR
2026-04-23 15:13:25.463,STATUS,41771,,,,,,FRAME_ERROR
2026-04-23 15:13:25.481,STATUS,41788,,,,,,FRAME_ERROR
2026-04-23 15:13:25.495,STATUS,41803,,,,,,FRAME_ERROR
2026-04-23 15:13:25.498,STATUS,41806,,,,,,FRAME_ERROR
2026-04-23 15:13:25.515,STATUS,41824,,,,,,FRAME_ERROR
2026-04-23 15:13:25.533,STATUS,41840,,,,,,FRAME_ERROR
2026-04-23 15:13:25.554,STATUS,41860,,,,,,FRAME_ERROR
2026-04-23 15:13:25.566,STATUS,41875,,,,,,FRAME_ERROR
2026-04-23 15:13:25.574,STATUS,41878,,,,,,FRAME_ERROR
2026-04-23 15:13:25.585,STATUS,41893,,,,,,FRAME_ERROR
2026-04-23 15:13:25.601,STATUS,41909,,,,,,FRAME_ERROR
2026-04-23 15:13:25.621,STATUS,41928,,,,,,FRAME_ERROR
2026-04-23 15:13:25.639,STATUS,41941,,,,,,FRAME_ERROR
2026-04-23 15:13:25.640,STATUS,41945,,,,,,FRAME_ERROR
2026-04-23 15:13:25.655,STATUS,41962,,,,,,FRAME_ERROR
2026-04-23 15:13:25.674,STATUS,41979,,,,,,FRAME_ERROR
2026-04-23 15:13:25.693,STATUS,41998,,,,,,FRAME_ERROR
2026-04-23 15:13:25.706,STATUS,42013,,,,,,FRAME_ERROR
2026-04-23 15:13:25.716,STATUS,42016,,,,,,FRAME_ERROR
2026-04-23 15:13:25.726,STATUS,42034,,,,,,FRAME_ERROR
2026-04-23 15:13:25.746,STATUS,42050,,,,,,FRAME_ERROR
2026-04-23 15:13:25.762,STATUS,42070,,,,,,FRAME_ERROR
2026-04-23 15:13:25.776,STATUS,42084,,,,,,FRAME_ERROR
2026-04-23 15:13:25.777,STATUS,42087,,,,,,FRAME_ERROR
2026-04-23 15:13:25.795,STATUS,42104,,,,,,FRAME_ERROR
2026-04-23 15:13:25.817,STATUS,42123,,,,,,FRAME_ERROR
2026-04-23 15:13:25.829,STATUS,42138,,,,,,FRAME_ERROR
2026-04-23 15:13:25.843,STATUS,42151,,,,,,FRAME_ERROR
2026-04-23 15:13:25.851,STATUS,42156,,,,,,FRAME_ERROR
2026-04-23 15:13:25.867,STATUS,42173,,,,,,FRAME_ERROR
2026-04-23 15:13:25.882,STATUS,42190,,,,,,FRAME_ERROR
2026-04-23 15:13:25.901,STATUS,42209,,,,,,FRAME_ERROR
2026-04-23 15:13:25.919,STATUS,42226,,,,,,FRAME_ERROR
2026-04-23 15:13:25.921,STATUS,42228,,,,,,FRAME_ERROR
2026-04-23 15:13:25.935,STATUS,42243,,,,,,FRAME_ERROR
2026-04-23 15:13:25.954,STATUS,42259,,,,,,FRAME_ERROR
2026-04-23 15:13:25.970,STATUS,42277,,,,,,FRAME_ERROR
2026-04-23 15:13:25.983,STATUS,42292,,,,,,FRAME_ERROR
2026-04-23 15:13:25.994,STATUS,42296,,,,,,FRAME_ERROR
2026-04-23 15:13:26.004,STATUS,42312,,,,,,FRAME_ERROR
2026-04-23 15:13:26.025,STATUS,42328,,,,,,FRAME_ERROR
2026-04-23 15:13:26.040,STATUS,42347,,,,,,FRAME_ERROR
2026-04-23 15:13:26.058,STATUS,42362,,,,,,FRAME_ERROR
2026-04-23 15:13:26.058,STATUS,42366,,,,,,FRAME_ERROR
2026-04-23 15:13:26.075,STATUS,42382,,,,,,FRAME_ERROR
2026-04-23 15:13:26.094,STATUS,42399,,,,,,FRAME_ERROR
2026-04-23 15:13:26.117,STATUS,42417,,,,,,FRAME_ERROR
2026-04-23 15:13:26.124,STATUS,42431,,,,,,FRAME_ERROR
2026-04-23 15:13:26.127,STATUS,42435,,,,,,FRAME_ERROR
2026-04-23 15:13:26.149,STATUS,42452,,,,,,FRAME_ERROR
2026-04-23 15:13:26.161,STATUS,42469,,,,,,FRAME_ERROR
2026-04-23 15:13:26.178,STATUS,42487,,,,,,FRAME_ERROR
2026-04-23 15:13:26.197,STATUS,42505,,,,,,FRAME_ERROR
2026-04-23 15:13:26.198,STATUS,42507,,,,,,FRAME_ERROR
2026-04-23 15:13:26.217,STATUS,42525,,,,,,FRAME_ERROR
2026-04-23 15:13:26.238,STATUS,42544,,,,,,FRAME_ERROR
2026-04-23 15:13:26.255,STATUS,42558,,,,,,FRAME_ERROR
2026-04-23 15:13:26.274,STATUS,42573,,,,,,FRAME_ERROR
2026-04-23 15:13:26.274,STATUS,42577,,,,,,FRAME_ERROR
2026-04-23 15:13:26.294,STATUS,42595,,,,,,FRAME_ERROR
2026-04-23 15:13:26.313,STATUS,42616,,,,,,FRAME_ERROR
2026-04-23 15:13:26.329,STATUS,42634,,,,,,FRAME_ERROR
2026-04-23 15:13:26.343,STATUS,42650,,,,,,FRAME_ERROR
2026-04-23 15:13:26.344,STATUS,42653,,,,,,FRAME_ERROR
2026-04-23 15:13:26.365,STATUS,42671,,,,,,FRAME_ERROR
2026-04-23 15:13:26.380,STATUS,42688,,,,,,FRAME_ERROR
2026-04-23 15:13:26.397,STATUS,42705,,,,,,FRAME_ERROR
2026-04-23 15:13:26.415,STATUS,42722,,,,,,FRAME_ERROR
2026-04-23 15:13:26.416,STATUS,42726,,,,,,FRAME_ERROR
2026-04-23 15:13:26.436,STATUS,42740,,,,,,FRAME_ERROR
2026-04-23 15:13:26.454,STATUS,42759,,,,,,FRAME_ERROR
2026-04-23 15:13:26.466,STATUS,42772,,,,,,FRAME_ERROR
2026-04-23 15:13:26.478,STATUS,42784,,,,,,FRAME_ERROR
2026-04-23 15:13:26.485,STATUS,42788,,,,,,FRAME_ERROR
2026-04-23 15:13:26.497,STATUS,42806,,,,,,FRAME_ERROR
2026-04-23 15:13:26.515,STATUS,42823,,,,,,FRAME_ERROR
2026-04-23 15:13:26.537,STATUS,42840,,,,,,FRAME_ERROR
2026-04-23 15:13:26.554,STATUS,42856,,,,,,FRAME_ERROR
2026-04-23 15:13:26.554,STATUS,42858,,,,,,FRAME_ERROR
2026-04-23 15:13:26.574,STATUS,42874,,,,,,FRAME_ERROR
2026-04-23 15:13:26.582,STATUS,42889,,,,,,FRAME_ERROR
2026-04-23 15:13:26.600,STATUS,42908,,,,,,FRAME_ERROR
2026-04-23 15:13:26.615,STATUS,42923,,,,,,FRAME_ERROR
2026-04-23 15:13:26.618,STATUS,42927,,,,,,FRAME_ERROR
2026-04-23 15:13:26.636,STATUS,42942,,,,,,FRAME_ERROR
2026-04-23 15:13:26.654,STATUS,42958,,,,,,FRAME_ERROR
2026-04-23 15:13:26.671,STATUS,42978,,,,,,FRAME_ERROR
2026-04-23 15:13:26.694,STATUS,42995,,,,,,FRAME_ERROR
2026-04-23 15:13:26.694,STATUS,42998,,,,,,FRAME_ERROR
2026-04-23 15:13:26.702,STATUS,43011,,,,,,FRAME_ERROR
2026-04-23 15:13:26.722,STATUS,43029,,,,,,FRAME_ERROR
2026-04-23 15:13:26.742,STATUS,43047,,,,,,FRAME_ERROR
2026-04-23 15:13:26.754,STATUS,43062,,,,,,FRAME_ERROR
2026-04-23 15:13:26.755,STATUS,43065,,,,,,FRAME_ERROR
2026-04-23 15:13:26.785,STATUS,43084,,,,,,FRAME_ERROR
2026-04-23 15:13:26.797,STATUS,43102,,,,,,FRAME_ERROR
2026-04-23 15:13:26.818,STATUS,43122,,,,,,FRAME_ERROR
2026-04-23 15:13:26.833,STATUS,43138,,,,,,FRAME_ERROR
2026-04-23 15:13:26.838,STATUS,43141,,,,,,FRAME_ERROR
2026-04-23 15:13:26.853,STATUS,43156,,,,,,FRAME_ERROR
2026-04-23 15:13:26.863,STATUS,43173,,,,,,FRAME_ERROR
2026-04-23 15:13:26.883,STATUS,43190,,,,,,FRAME_ERROR
2026-04-23 15:13:26.897,STATUS,43205,,,,,,FRAME_ERROR
2026-04-23 15:13:26.901,STATUS,43209,,,,,,FRAME_ERROR
2026-04-23 15:13:26.916,STATUS,43223,,,,,,FRAME_ERROR
2026-04-23 15:13:26.935,STATUS,43240,,,,,,FRAME_ERROR
2026-04-23 15:13:26.953,STATUS,43259,,,,,,FRAME_ERROR
2026-04-23 15:13:26.965,STATUS,43273,,,,,,FRAME_ERROR
2026-04-23 15:13:26.965,STATUS,43275,,,,,,FRAME_ERROR
2026-04-23 15:13:26.999,STATUS,43293,,,,,,FRAME_ERROR
2026-04-23 15:13:27.001,STATUS,43310,,,,,,FRAME_ERROR
2026-04-23 15:13:27.018,STATUS,43327,,,,,,FRAME_ERROR
2026-04-23 15:13:27.035,STATUS,43343,,,,,,FRAME_ERROR
2026-04-23 15:13:27.039,STATUS,43346,,,,,,FRAME_ERROR
2026-04-23 15:13:27.059,STATUS,43366,,,,,,FRAME_ERROR
2026-04-23 15:13:27.077,STATUS,43381,,,,,,FRAME_ERROR
2026-04-23 15:13:27.093,STATUS,43398,,,,,,FRAME_ERROR
2026-04-23 15:13:27.105,STATUS,43413,,,,,,FRAME_ERROR
2026-04-23 15:13:27.115,STATUS,43417,,,,,,FRAME_ERROR
2026-04-23 15:13:27.125,STATUS,43433,,,,,,FRAME_ERROR
2026-04-23 15:13:27.140,STATUS,43448,,,,,,FRAME_ERROR
2026-04-23 15:13:27.159,STATUS,43467,,,,,,FRAME_ERROR
2026-04-23 15:13:27.174,STATUS,43481,,,,,,FRAME_ERROR
2026-04-23 15:13:27.176,STATUS,43485,,,,,,FRAME_ERROR
2026-04-23 15:13:27.194,STATUS,43502,,,,,,FRAME_ERROR
2026-04-23 15:13:27.210,STATUS,43519,,,,,,FRAME_ERROR
2026-04-23 15:13:27.234,STATUS,43540,,,,,,FRAME_ERROR
2026-04-23 15:13:27.250,STATUS,43556,,,,,,FRAME_ERROR
2026-04-23 15:13:27.255,STATUS,43559,,,,,,FRAME_ERROR
2026-04-23 15:13:27.266,STATUS,43572,,,,,,FRAME_ERROR
2026-04-23 15:13:27.280,STATUS,43588,,,,,,FRAME_ERROR
