row_id,wall_time_utc,session_id,scenario_id,execution_mode,scenario_time_s,program_time_s,sample_dt_s,phase,scenario_started,vehicle_mass_kg,mass_label,steer_cmd_deg,throttle_cmd,brake_cmd,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_ms,jitter_ms,steer_ref_deg,throttle_ref,brake_ref,speed_min_mps,speed_max_mps,tol_steer_deg,tol_throttle,tol_brake,speed_in_corridor,e_speed_low,e_speed_high,e_steer_actual
1,2026-04-23T08:21:39.058Z,S20260423_092137,N/A,AUTO,,1.1817,1.1762,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
2,2026-04-23T08:21:39.120Z,S20260423_092137,N/A,AUTO,,1.2434,0.0617,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
3,2026-04-23T08:21:39.184Z,S20260423_092137,N/A,AUTO,,1.3076,0.0642,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
4,2026-04-23T08:21:39.244Z,S20260423_092137,N/A,AUTO,,1.3677,0.0601,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
5,2026-04-23T08:21:39.305Z,S20260423_092137,N/A,AUTO,,1.4292,0.0615,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
6,2026-04-23T08:21:39.368Z,S20260423_092137,N/A,AUTO,,1.4914,0.0622,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
7,2026-04-23T08:21:39.432Z,S20260423_092137,N/A,AUTO,,1.5552,0.0638,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
8,2026-04-23T08:21:39.494Z,S20260423_092137,N/A,AUTO,,1.6174,0.0622,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
9,2026-04-23T08:21:39.559Z,S20260423_092137,N/A,AUTO,,1.6823,0.0649,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
10,2026-04-23T08:21:39.615Z,S20260423_092137,N/A,AUTO,,1.7391,0.0568,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
