timestamp_s,session_id,scenario_id,phase,steer_in_deg,throttle_in,brake_in,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_s,jitter_s,steer_ref_deg,throttle_ref,brake_ref,speed_ref_mps,tol_steer_deg,tol_throttle,tol_brake,tol_speed_mps,e_steer_deg,e_throttle,e_brake,e_speed_mps
5.515,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
5.575,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
5.635,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
5.696,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
5.765,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
5.826,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
5.892,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
5.946,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
6.009,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
6.072,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
