row_id,wall_time_utc,session_id,scenario_id,execution_mode,scenario_time_s,program_time_s,sample_dt_s,phase,scenario_started,vehicle_mass_kg,mass_label,steer_cmd_deg,throttle_cmd,brake_cmd,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_ms,jitter_ms,steer_ref_deg,throttle_ref,brake_ref,speed_min_mps,speed_max_mps,tol_steer_deg,tol_throttle,tol_brake,speed_in_corridor,e_speed_low,e_speed_high,e_steer_actual
1,2026-04-27T08:15:31.393Z,S20260427_091530,SC01,AUTO,,0.5819,0.5757,start,0,1500,VIDE,0.0,0.0,0.0,0.0,-0.698132,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.0,0.2,0.0
2,2026-04-27T08:15:31.448Z,S20260427_091530,SC01,AUTO,,0.6363,0.0543,start,0,1500,VIDE,0.0,0.0,0.0,0.000738,-0.698132,-8.8e-05,1,0,26.884,0.486,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00074,0.19926,0.0
3,2026-04-27T08:15:31.510Z,S20260427_091530,SC01,AUTO,,0.6984,0.0621,start,0,1500,VIDE,0.0,0.0,0.0,0.000527,-0.698132,0.000138,1,0,99.462,0.116,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00053,0.19947,0.0
4,2026-04-27T08:15:31.574Z,S20260427_091530,SC01,AUTO,,0.7625,0.0641,start,0,1500,VIDE,0.0,0.0,0.0,0.000518,-0.698132,-6.5e-05,1,0,164.958,1.973,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00052,0.19948,0.0
5,2026-04-27T08:15:31.635Z,S20260427_091530,SC01,AUTO,,0.8239,0.0615,start,0,1500,VIDE,0.0,0.0,0.0,0.000491,-0.698132,-3.2e-05,1,0,226.51,0.642,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00049,0.19951,0.0
6,2026-04-27T08:15:31.708Z,S20260427_091530,SC01,AUTO,,0.8967,0.0728,start,0,1500,VIDE,0.0,0.0,0.0,0.000513,-0.698132,-2.8e-05,1,0,296.876,0.118,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00051,0.19949,0.0
7,2026-04-27T08:15:31.764Z,S20260427_091530,SC01,AUTO,,0.9528,0.0561,start,0,1500,VIDE,0.0,0.0,0.0,0.000507,-0.698132,1.2e-05,1,0,354.359,0.593,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00051,0.19949,0.0
8,2026-04-27T08:15:31.823Z,S20260427_091530,SC01,AUTO,,1.0113,0.0585,start,0,1500,VIDE,0.0,0.0,0.0,0.000498,-0.698132,0.0,1,0,394.792,0.484,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.0005,0.1995,0.0
9,2026-04-27T08:15:31.887Z,S20260427_091530,SC01,AUTO,,1.0755,0.0641,start,0,1500,VIDE,0.0,0.0,0.0,0.000492,-0.698132,-2e-06,1,0,458.562,0.633,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00049,0.19951,0.0
10,2026-04-27T08:15:31.947Z,S20260427_091530,SC01,AUTO,,1.1359,0.0605,start,0,1500,VIDE,0.0,0.0,0.0,0.000485,-0.698132,0.0,1,0,519.319,0.448,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00049,0.19951,0.0
11,2026-04-27T08:15:32.014Z,S20260427_091530,SC01,AUTO,,1.2027,0.0668,start,0,1500,VIDE,0.0,0.0,0.0,0.000466,-0.698132,-0.0,1,0,542.751,0.494,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00047,0.19953,0.0
12,2026-04-27T08:15:32.073Z,S20260427_091530,SC01,AUTO,,1.2614,0.0587,start,0,1500,VIDE,0.0,0.0,0.0,0.000432,-0.698132,-0.0,1,0,547.291,0.809,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00043,0.19957,0.0
13,2026-04-27T08:15:32.135Z,S20260427_091530,SC01,AUTO,,1.3234,0.0619,start,0,1500,VIDE,0.0,0.0,0.0,0.000385,-0.698132,-0.0,1,0,540.485,19.795,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00039,0.19961,0.0
14,2026-04-27T08:15:32.198Z,S20260427_091530,SC01,AUTO,,1.3863,0.0631,start,0,1500,VIDE,0.0,0.0,0.0,0.000307,-0.698132,0.0,1,0,518.981,19.885,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00031,0.19969,0.0
15,2026-04-27T08:15:32.263Z,S20260427_091530,SC01,AUTO,,1.4513,0.0649,start,0,1500,VIDE,0.0,0.0,0.0,0.000274,-0.698132,-0.0,1,0,508.255,16.746,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00027,0.19973,0.0
16,2026-04-27T08:15:32.327Z,S20260427_091530,SC01,AUTO,,1.5156,0.0643,start,0,1500,VIDE,0.0,0.0,0.0,0.000218,-0.698132,0.0,1,0,475.904,16.088,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00022,0.19978,0.0
17,2026-04-27T08:15:32.387Z,S20260427_091530,SC01,AUTO,,1.5759,0.0603,start,0,1500,VIDE,0.0,0.0,0.0,0.000195,-0.698132,0.0,1,0,454.288,17.827,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00019,0.19981,0.0
18,2026-04-27T08:15:32.447Z,S20260427_091530,SC01,AUTO,,1.6359,0.06,start,0,1500,VIDE,0.0,0.0,0.0,0.000174,-0.698132,-0.0,2,0,458.537,18.809,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00017,0.19983,0.0
19,2026-04-27T08:15:32.510Z,S20260427_091530,SC01,AUTO,,1.6986,0.0627,start,0,1500,VIDE,0.0,0.0,0.0,0.000138,-0.698132,0.0,2,0,407.325,19.554,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00014,0.19986,0.0
20,2026-04-27T08:15:32.574Z,S20260427_091530,SC01,AUTO,,1.7628,0.0641,start,0,1500,VIDE,0.0,0.0,0.0,0.00011,-0.698132,-0.0,2,0,363.146,20.134,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.00011,0.19989,0.0
21,2026-04-27T08:15:32.636Z,S20260427_091530,SC01,AUTO,,1.8249,0.0621,start,0,1500,VIDE,0.0,0.0,0.0,0.0,-0.698132,0.0,2,0,306.839,21.264,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.0,0.2,0.0
22,2026-04-27T08:15:32.699Z,S20260427_091530,SC01,AUTO,,1.8882,0.0632,start,0,1500,VIDE,0.0,0.0,0.0,0.0,-0.698132,-0.0,2,0,280.12,19.908,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.0,0.2,0.0
23,2026-04-27T08:15:32.760Z,S20260427_091530,SC01,AUTO,,1.9486,0.0605,start,0,1500,VIDE,0.0,0.0,0.0,0.0,-0.698132,0.0,2,0,243.567,19.055,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.05,1,0.0,0.2,0.0
