row_id,wall_time_utc,session_id,scenario_id,execution_mode,scenario_time_s,program_time_s,sample_dt_s,phase,scenario_started,vehicle_mass_kg,mass_label,steer_cmd_deg,throttle_cmd,brake_cmd,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_ms,jitter_ms,steer_ref_deg,throttle_ref,brake_ref,speed_min_mps,speed_max_mps,tol_steer_deg,tol_throttle,tol_brake,speed_in_corridor,e_speed_low,e_speed_high,e_steer_actual
1,2026-04-23T08:50:58.730Z,S20260423_095057,N/A,AUTO,,1.2495,1.2449,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
2,2026-04-23T08:50:58.790Z,S20260423_095057,N/A,AUTO,,1.3093,0.0599,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
3,2026-04-23T08:50:58.851Z,S20260423_095057,N/A,AUTO,,1.3697,0.0604,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
4,2026-04-23T08:50:58.916Z,S20260423_095057,N/A,AUTO,,1.4348,0.065,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
5,2026-04-23T08:50:58.978Z,S20260423_095057,N/A,AUTO,,1.4968,0.0621,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
6,2026-04-23T08:50:59.039Z,S20260423_095057,N/A,AUTO,,1.5585,0.0617,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
7,2026-04-23T08:50:59.103Z,S20260423_095057,N/A,AUTO,,1.6217,0.0632,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
8,2026-04-23T08:50:59.165Z,S20260423_095057,N/A,AUTO,,1.6836,0.0619,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
9,2026-04-23T08:50:59.228Z,S20260423_095057,N/A,AUTO,,1.7466,0.063,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
10,2026-04-23T08:50:59.289Z,S20260423_095057,N/A,AUTO,,1.8076,0.061,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
11,2026-04-23T08:50:59.350Z,S20260423_095057,N/A,AUTO,,1.8688,0.0613,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
12,2026-04-23T08:50:59.415Z,S20260423_095057,N/A,AUTO,,1.9341,0.0652,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
13,2026-04-23T08:50:59.475Z,S20260423_095057,N/A,AUTO,,1.9938,0.0598,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
14,2026-04-23T08:50:59.541Z,S20260423_095057,N/A,AUTO,,2.0599,0.0661,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
15,2026-04-23T08:50:59.600Z,S20260423_095057,N/A,AUTO,,2.1187,0.0588,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
16,2026-04-23T08:50:59.663Z,S20260423_095057,N/A,AUTO,,2.1822,0.0634,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
17,2026-04-23T08:50:59.727Z,S20260423_095057,N/A,AUTO,,2.2463,0.0642,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
18,2026-04-23T08:50:59.791Z,S20260423_095057,N/A,AUTO,,2.3096,0.0632,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
19,2026-04-23T08:50:59.850Z,S20260423_095057,N/A,AUTO,,2.3689,0.0593,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
20,2026-04-23T08:50:59.914Z,S20260423_095057,N/A,AUTO,,2.4333,0.0643,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
21,2026-04-23T08:50:59.974Z,S20260423_095057,N/A,AUTO,,2.4934,0.0602,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
