row_id,wall_time_utc,session_id,scenario_id,execution_mode,scenario_time_s,program_time_s,sample_dt_s,phase,scenario_started,vehicle_mass_kg,mass_label,steer_cmd_deg,throttle_cmd,brake_cmd,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_ms,jitter_ms,steer_ref_deg,throttle_ref,brake_ref,speed_min_mps,speed_max_mps,tol_steer_deg,tol_throttle,tol_brake,speed_in_corridor,e_speed_low,e_speed_high,e_steer_actual
1,2026-04-23T08:55:34.901Z,S20260423_095534,N/A,AUTO,,0.45,0.4453,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
2,2026-04-23T08:55:34.959Z,S20260423_095534,N/A,AUTO,,0.5075,0.0575,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
3,2026-04-23T08:55:35.022Z,S20260423_095534,N/A,AUTO,,0.5711,0.0636,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
4,2026-04-23T08:55:35.084Z,S20260423_095534,N/A,AUTO,,0.6327,0.0617,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
5,2026-04-23T08:55:35.149Z,S20260423_095534,N/A,AUTO,,0.6973,0.0645,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
6,2026-04-23T08:55:35.211Z,S20260423_095534,N/A,AUTO,,0.7595,0.0623,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
7,2026-04-23T08:55:35.273Z,S20260423_095534,N/A,AUTO,,0.8215,0.0619,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
8,2026-04-23T08:55:35.335Z,S20260423_095534,N/A,AUTO,,0.8838,0.0623,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
9,2026-04-23T08:55:35.396Z,S20260423_095534,N/A,AUTO,,0.9451,0.0613,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
10,2026-04-23T08:55:35.462Z,S20260423_095534,N/A,AUTO,,1.0104,0.0654,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
