timestamp_s,session_id,scenario_id,phase,steer_in_deg,throttle_in,brake_in,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_s,jitter_s,steer_ref_deg,throttle_ref,brake_ref,speed_ref_mps,tol_steer_deg,tol_throttle,tol_brake,tol_speed_mps,e_steer_deg,e_throttle,e_brake,e_speed_mps
0.507,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
0.564,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
0.626,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
0.688,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
0.751,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
0.812,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
0.877,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
0.938,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.006,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.063,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.127,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.189,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.251,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.316,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.379,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.442,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.5,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.563,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.626,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.688,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.75,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.817,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.876,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
1.94,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
2.001,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
2.119,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
2.124,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
2.188,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
2.25,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
2.316,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
2.378,S20260416_140927,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
