timestamp_s,session_id,scenario_id,phase,steer_in_deg,throttle_in,brake_in,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_s,jitter_s,steer_ref_deg,throttle_ref,brake_ref,speed_ref_mps,tol_steer_deg,tol_throttle,tol_brake,tol_speed_mps,e_steer_deg,e_throttle,e_brake,e_speed_mps
1.093,S20260416_142509,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0
7.003,S20260416_142509,SC01,accel_1,0.0,0.3,0.0,1.7771802163224493e-07,-0.6981316804885864,8.453062904436571e-18,1,0,5.895160532265436,0.0005769999988842756,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999998222819784
7.066,S20260416_142509,SC01,accel_1,0.0,0.3,0.0,6.05070317760692e-06,-0.6981316804885864,3.849479202523342e-17,2,0,0.0527143512153998,0.0004932999727316201,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999939492968224
7.127,S20260416_142509,SC01,accel_1,0.0,0.3,0.0,5.719267574022524e-05,-0.6981316804885864,1.83405628701585e-17,2,0,0.05434315121965483,2.829998265951872e-05,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999428073242598
7.191,S20260416_142509,SC01,accel_1,0.0,0.3,0.0,0.0008959900005720556,-0.6981316804885864,-5.248080086520492e-16,1,0,0.11659697105642408,0.00501094784704037,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.999104009999428
7.249,S20260416_142509,SC01,accel_1,0.0,0.3,0.0,0.0036114698741585016,-0.6981316804885864,1.0389547312343638e-16,1,0,0.07380523523897864,0.019448251696303487,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9963885301258415
7.309,S20260416_142509,SC01,accel_1,0.0,0.3,0.0,0.00450172508135438,-0.6981316804885864,1.681125811878066e-17,1,0,0.054875667818123475,0.0200269810447935,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9954982749186456
7.374,S20260416_142509,SC01,accel_1,0.0,0.3,0.0,0.005610722117125988,-0.6981316804885864,1.0925576065709638e-17,1,0,0.03282112564193085,0.019220922724343836,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.994389277882874
7.439,S20260416_142509,SC01,accel_1,0.0,0.3,0.0,0.005902574863284826,-0.6981316804885864,-8.072223987333482e-18,1,0,0.03218433202710003,0.018977657717186958,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.994097425136715
7.502,S20260416_142509,SC01,accel_1,0.0,0.3,0.0,0.006117444951087236,-0.6981316804885864,-1.1136717225786249e-18,1,0,0.03500303876353428,0.019138308678520843,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9938825550489128
7.561,S20260416_142509,SC01,accel_1,0.0,0.3,0.0,0.005987618118524551,-0.6981316804885864,-8.565532274181146e-19,1,0,0.030594895710237324,0.019638302503153682,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9940123818814754
