row_id,wall_time_utc,session_id,scenario_id,execution_mode,scenario_time_s,program_time_s,sample_dt_s,phase,scenario_started,vehicle_mass_kg,mass_label,steer_cmd_deg,throttle_cmd,brake_cmd,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_ms,jitter_ms,steer_ref_deg,throttle_ref,brake_ref,speed_min_mps,speed_max_mps,tol_steer_deg,tol_throttle,tol_brake,speed_in_corridor,e_speed_low,e_speed_high,e_steer_actual
1,2026-04-27T10:26:18.518Z,S20260427_112617,SC01,AUTO,,0.8474,0.8354,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
2,2026-04-27T10:26:18.556Z,S20260427_112617,SC01,AUTO,,0.8861,0.0387,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
3,2026-04-27T10:26:18.623Z,S20260427_112617,SC01,AUTO,,0.9526,0.0664,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
4,2026-04-27T10:26:18.685Z,S20260427_112617,SC01,AUTO,,1.0145,0.062,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
5,2026-04-27T10:26:18.752Z,S20260427_112617,SC01,AUTO,,1.0813,0.0668,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
6,2026-04-27T10:26:18.808Z,S20260427_112617,SC01,AUTO,,1.1373,0.056,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
7,2026-04-27T10:26:18.872Z,S20260427_112617,SC01,AUTO,,1.2012,0.0639,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
8,2026-04-27T10:26:18.930Z,S20260427_112617,SC01,AUTO,,1.2599,0.0587,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
9,2026-04-27T10:26:18.994Z,S20260427_112617,SC01,AUTO,,1.3241,0.0642,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
10,2026-04-27T10:26:19.058Z,S20260427_112617,SC01,AUTO,,1.3881,0.064,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
11,2026-04-27T10:26:19.132Z,S20260427_112617,SC01,AUTO,,1.4612,0.0731,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
12,2026-04-27T10:26:19.191Z,S20260427_112617,SC01,AUTO,,1.5204,0.0593,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
13,2026-04-27T10:26:19.251Z,S20260427_112617,SC01,AUTO,,1.5805,0.0601,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
14,2026-04-27T10:26:19.311Z,S20260427_112617,SC01,AUTO,,1.6408,0.0603,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
15,2026-04-27T10:26:19.370Z,S20260427_112617,SC01,AUTO,,1.6998,0.059,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
16,2026-04-27T10:26:19.431Z,S20260427_112617,SC01,AUTO,,1.761,0.0612,start,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.05,1,0.0,1.2,0.0
