row_id,wall_time_utc,session_id,scenario_id,execution_mode,scenario_time_s,program_time_s,sample_dt_s,phase,scenario_started,vehicle_mass_kg,mass_label,steer_cmd_deg,throttle_cmd,brake_cmd,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_ms,jitter_ms,steer_ref_deg,throttle_ref,brake_ref,speed_min_mps,speed_max_mps,tol_steer_deg,tol_throttle,tol_brake,speed_in_corridor,e_speed_low,e_speed_high,e_steer_actual
1,2026-04-27T09:59:22.603Z,S20260427_105921,N/A,AUTO,,1.068,1.0642,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
2,2026-04-27T09:59:22.667Z,S20260427_105921,N/A,AUTO,,1.1322,0.0642,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
3,2026-04-27T09:59:22.727Z,S20260427_105921,N/A,AUTO,,1.1921,0.06,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
4,2026-04-27T09:59:22.794Z,S20260427_105921,N/A,AUTO,,1.2593,0.0672,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
5,2026-04-27T09:59:22.856Z,S20260427_105921,N/A,AUTO,,1.321,0.0617,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
6,2026-04-27T09:59:22.919Z,S20260427_105921,N/A,AUTO,,1.3838,0.0628,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
7,2026-04-27T09:59:22.981Z,S20260427_105921,N/A,AUTO,,1.4461,0.0623,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
8,2026-04-27T09:59:23.044Z,S20260427_105921,N/A,AUTO,,1.5084,0.0623,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
9,2026-04-27T09:59:23.103Z,S20260427_105921,N/A,AUTO,,1.568,0.0596,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
10,2026-04-27T09:59:23.167Z,S20260427_105921,N/A,AUTO,,1.6316,0.0636,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
11,2026-04-27T09:59:23.228Z,S20260427_105921,N/A,AUTO,,1.6925,0.0609,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
12,2026-04-27T09:59:23.291Z,S20260427_105921,N/A,AUTO,,1.7563,0.0639,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
13,2026-04-27T09:59:23.354Z,S20260427_105921,N/A,AUTO,,1.819,0.0626,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
14,2026-04-27T09:59:23.417Z,S20260427_105921,N/A,AUTO,,1.8821,0.0631,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
15,2026-04-27T09:59:23.479Z,S20260427_105921,N/A,AUTO,,1.9443,0.0622,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
16,2026-04-27T09:59:23.541Z,S20260427_105921,N/A,AUTO,,2.0062,0.0619,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
17,2026-04-27T09:59:23.603Z,S20260427_105921,N/A,AUTO,,2.0679,0.0617,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
18,2026-04-27T09:59:23.665Z,S20260427_105921,N/A,AUTO,,2.1298,0.0619,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
19,2026-04-27T09:59:23.742Z,S20260427_105921,N/A,AUTO,,2.2072,0.0774,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
20,2026-04-27T09:59:23.805Z,S20260427_105921,N/A,AUTO,,2.2702,0.063,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
21,2026-04-27T09:59:23.866Z,S20260427_105921,N/A,AUTO,,2.3313,0.061,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
22,2026-04-27T09:59:23.926Z,S20260427_105921,N/A,AUTO,,2.3914,0.0601,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
23,2026-04-27T09:59:23.987Z,S20260427_105921,N/A,AUTO,,2.4519,0.0606,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
24,2026-04-27T09:59:24.047Z,S20260427_105921,N/A,AUTO,,2.5116,0.0597,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
25,2026-04-27T09:59:24.107Z,S20260427_105921,N/A,AUTO,,2.5716,0.06,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
26,2026-04-27T09:59:24.167Z,S20260427_105921,N/A,AUTO,,2.6318,0.0601,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
27,2026-04-27T09:59:24.237Z,S20260427_105921,N/A,AUTO,,2.7021,0.0703,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
28,2026-04-27T09:59:24.300Z,S20260427_105921,N/A,AUTO,,2.7648,0.0627,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
29,2026-04-27T09:59:24.361Z,S20260427_105921,N/A,AUTO,,2.8257,0.0609,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
30,2026-04-27T09:59:24.424Z,S20260427_105921,N/A,AUTO,,2.889,0.0633,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
31,2026-04-27T09:59:24.486Z,S20260427_105921,N/A,AUTO,,2.9512,0.0622,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
32,2026-04-27T09:59:24.548Z,S20260427_105921,N/A,AUTO,,3.0125,0.0613,N/A,0,1500,VIDE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,
