timestamp_s,session_id,scenario_id,phase,steer_in_deg,throttle_in,brake_in,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_s,jitter_s,steer_ref_deg,throttle_ref,brake_ref,speed_ref_mps,tol_steer_deg,tol_throttle,tol_brake,tol_speed_mps,e_steer_deg,e_throttle,e_brake,e_speed_mps,speed_min_mps,speed_max_mps,speed_in_corridor,e_speed_low,e_speed_high
1.197,S20260416_140817,SC01,start,0.0,0.0,0.0,1.037690253724577e-06,-0.6981316804885864,2.3385137794485976e-19,1,0,0.34036628491594456,0.018978300620801747,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.037690253724577e-06,0.0,0.2,1,0.0,0.2
1.257,S20260416_140817,SC01,start,0.0,0.0,0.0,1.037844185702852e-06,-0.6981316804885864,2.2164671574755197e-19,1,0,0.32803059410071,0.019687613879796118,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.037844185702852e-06,0.0,0.2,1,0.0,0.2
1.317,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0380240382801276e-06,-0.6981316804885864,2.283833263549721e-19,1,0,0.34643832891015336,0.0325698399101384,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0380240382801276e-06,0.0,0.2,1,0.0,0.2
1.38,S20260416_140817,SC01,start,0.0,0.0,0.0,1.038213781612285e-06,-0.6981316804885864,2.3060567631756653e-19,1,0,0.2856273424986284,0.024807798123219982,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.038213781612285e-06,0.0,0.2,1,0.0,0.2
1.442,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0383417929915595e-06,-0.6981316804885864,2.3069072082429464e-19,1,0,0.29180723219178617,0.018178507511038333,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0383417929915595e-06,0.0,0.2,1,0.0,0.2
1.503,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0384769666416105e-06,-0.6981316804885864,2.311125312379084e-19,1,0,0.24225422844756395,0.018979163898620754,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0384769666416105e-06,0.0,0.2,1,0.0,0.2
1.566,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0385465429862961e-06,-0.6981316804885864,9.784679399328844e-20,1,0,0.22054524216218852,0.01902279118075967,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0385465429862961e-06,0.0,0.2,1,0.0,0.2
1.63,S20260416_140817,SC01,start,0.0,0.0,0.0,1.038664208863338e-06,-0.6981316804885864,2.3111891603826154e-19,1,0,0.17390605612308718,0.019962373946327716,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.038664208863338e-06,0.0,0.2,1,0.0,0.2
1.695,S20260416_140817,SC01,start,0.0,0.0,0.0,1.038758114191296e-06,-0.6981316804885864,9.729326799182268e-20,1,0,0.12852180618210696,0.01940123288659379,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.038758114191296e-06,0.0,0.2,1,0.0,0.2
1.756,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0388329201305169e-06,-0.6981316804885864,9.797434136633499e-20,1,0,0.07761088540428318,0.01916020127828233,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0388329201305169e-06,0.0,0.2,1,0.0,0.2
1.82,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0388926057203207e-06,-0.6981316804885864,2.311514087266984e-19,1,0,0.024077968031633645,0.019130159431369975,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0388926057203207e-06,0.0,0.2,1,0.0,0.2
1.88,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0389177305114572e-06,-0.6981316804885864,9.798836466265718e-20,1,0,0.02010461426107213,0.01895969989709556,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0389177305114572e-06,0.0,0.2,1,0.0,0.2
1.941,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0389601357019274e-06,-0.6981316804885864,2.311822987526984e-19,1,0,0.03181297957780771,0.01953809571568854,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0389601357019274e-06,0.0,0.2,1,0.0,0.2
2.005,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0389940143795684e-06,-0.6981316804885864,9.800502459718188e-20,1,0,0.02613847894826904,0.019133379333652556,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0389940143795684e-06,0.0,0.2,1,0.0,0.2
2.069,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0390209581601084e-06,-0.6981316804885864,2.2738238611499466e-19,1,0,0.016374170780181885,0.01856741341180168,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0390209581601084e-06,0.0,0.2,1,0.0,0.2
2.13,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0390323268438806e-06,-0.6981316804885864,9.801224304049611e-20,1,0,0.032593045150861144,0.01989242562558502,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0390323268438806e-06,0.0,0.2,1,0.0,0.2
2.196,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0390515399194555e-06,-0.6981316804885864,2.2739569855297794e-19,1,0,0.01986755500547588,0.01927533862181008,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0390515399194555e-06,0.0,0.2,1,0.0,0.2
2.26,S20260416_140817,SC01,start,0.0,0.0,0.0,1.039066887642548e-06,-0.6981316804885864,2.3123092146308005e-19,1,0,0.026600453536957502,0.019552642799681053,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.039066887642548e-06,0.0,0.2,1,0.0,0.2
2.317,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0390790521341842e-06,-0.6981316804885864,9.801820778819445e-20,1,0,0.01534213131526485,0.019802491675363854,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0390790521341842e-06,0.0,0.2,1,0.0,0.2
2.38,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0390873512733378e-06,-0.6981316804885864,9.736278993736835e-20,1,0,0.050268724822672084,0.0012299000227358192,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0390873512733378e-06,0.0,0.2,1,0.0,0.2
2.444,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0390929219283862e-06,-0.6981316804885864,9.80208508887455e-20,1,0,0.030754710955079645,0.01978232164401561,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0390929219283862e-06,0.0,0.2,1,0.0,0.2
2.503,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0390998568254872e-06,-0.6981316804885864,2.312882295698935e-19,1,0,0.024230205366620794,0.017817772954003885,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0390998568254872e-06,0.0,0.2,1,0.0,0.2
2.57,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391054274805356e-06,-0.6981316804885864,9.736645408898802e-20,1,0,0.029382359789451584,0.019900883751688525,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391054274805356e-06,0.0,0.2,1,0.0,0.2
2.629,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391098612672067e-06,-0.6981316804885864,9.802406267596767e-20,1,0,0.016611083294264972,0.019083904568105936,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391098612672067e-06,0.0,0.2,1,0.0,0.2
2.692,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391122486907989e-06,-0.6981316804885864,2.3129347699690437e-19,1,0,0.041097974084550515,0.010422450955957174,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391122486907989e-06,0.0,0.2,1,0.0,0.2
2.757,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391147498012288e-06,-0.6981316804885864,9.802527113514383e-20,1,0,0.02184672054136172,0.019348706438904628,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391147498012288e-06,0.0,0.2,1,0.0,0.2
2.821,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391172509116586e-06,-0.6981316804885864,2.31252169665065e-19,1,0,0.03331158103537746,0.019551264616893604,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391172509116586e-06,0.0,0.2,1,0.0,0.2
2.88,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391192972747376e-06,-0.6981316804885864,9.802852169645722e-20,1,0,0.022393012972315773,0.019379078032216057,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391192972747376e-06,0.0,0.2,1,0.0,0.2
2.946,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391208888904657e-06,-0.6981316804885864,2.2742542535624156e-19,1,0,0.027230370498728007,0.020256333315046504,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391208888904657e-06,0.0,0.2,1,0.0,0.2
3.079,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391227078798693e-06,-0.6981316804885864,2.312989312190684e-19,1,0,0.08648057875689119,0.000368200009688735,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391227078798693e-06,0.0,0.2,1,0.0,0.2
3.13,S20260416_140817,SC01,start,0.0,0.0,0.0,1.039123617374571e-06,-0.6981316804885864,2.312555817850918e-19,1,0,0.0373197088483721,0.009882158803520724,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.039123617374571e-06,0.0,0.2,1,0.0,0.2
3.197,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391239584350842e-06,-0.6981316804885864,2.312988795202801e-19,1,0,0.03832968999631703,0.019632342213299125,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391239584350842e-06,0.0,0.2,1,0.0,0.2
3.263,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391246405561105e-06,-0.6981316804885864,2.312566933090399e-19,1,0,0.038367512315744534,0.019002932036528364,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391246405561105e-06,0.0,0.2,1,0.0,0.2
3.317,S20260416_140817,SC01,start,0.0,0.0,0.0,1.039124867929786e-06,-0.6981316804885864,2.312992931105864e-19,1,0,0.03833827801281586,0.019616894860519096,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.039124867929786e-06,0.0,0.2,1,0.0,0.2
3.38,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391253226771369e-06,-0.6981316804885864,9.737013116530476e-20,1,0,0.031545257224934176,0.01983685771119781,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391253226771369e-06,0.0,0.2,1,0.0,0.2
3.444,S20260416_140817,SC01,start,0.0,0.0,0.0,1.03912566373765e-06,-0.6981316804885864,9.802744248425178e-20,1,0,0.01903750261408277,0.0187449891527649,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.03912566373765e-06,0.0,0.2,1,0.0,0.2
3.509,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391260047981632e-06,-0.6981316804885864,2.312567967066165e-19,1,0,0.02434412922593765,0.019523863797076046,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391260047981632e-06,0.0,0.2,1,0.0,0.2
3.57,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391262321718386e-06,-0.6981316804885864,9.73705576803081e-20,1,0,0.03373078070580959,0.018968266376759857,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391262321718386e-06,0.0,0.2,1,0.0,0.2
3.631,S20260416_140817,SC01,start,0.0,0.0,0.0,1.039126459545514e-06,-0.6981316804885864,2.274278810486851e-19,1,0,0.020466997666517273,0.01911592885153368,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.039126459545514e-06,0.0,0.2,1,0.0,0.2
3.696,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391265732323518e-06,-0.6981316804885864,2.3125726199571104e-19,1,0,0.02478888616315089,0.018960524903377518,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391265732323518e-06,0.0,0.2,1,0.0,0.2
3.76,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391266869191895e-06,-0.6981316804885864,9.73704672074286e-20,1,0,0.04911625225213356,0.033144199987873435,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391266869191895e-06,0.0,0.2,1,0.0,0.2
3.822,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391266869191895e-06,-0.6981316804885864,2.312569259535872e-19,1,0,0.024794467724859715,0.019397842785110697,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391266869191895e-06,0.0,0.2,1,0.0,0.2
3.88,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391268006060272e-06,-0.6981316804885864,9.802980124146726e-20,1,0,0.03236486541572958,0.019830902630928904,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391268006060272e-06,0.0,0.2,1,0.0,0.2
3.945,S20260416_140817,SC01,start,0.0,0.0,0.0,1.039126914292865e-06,-0.6981316804885864,2.3130043048392865e-19,1,0,0.019865852314978838,0.019380787445697933,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.039126914292865e-06,0.0,0.2,1,0.0,0.2
4.005,S20260416_140817,SC01,start,0.0,0.0,0.0,1.039126914292865e-06,-0.6981316804885864,2.312572878451052e-19,1,0,0.026073815795825794,0.019649768626550213,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.039126914292865e-06,0.0,0.2,1,0.0,0.2
4.068,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391270279797027e-06,-0.6981316804885864,9.80274101725091e-20,1,0,0.01360605561058037,0.018646938871825114,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391270279797027e-06,0.0,0.2,1,0.0,0.2
4.129,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391270279797027e-06,-0.6981316804885864,2.2742811369323236e-19,1,0,0.038096610631328076,0.011553608172107488,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391270279797027e-06,0.0,0.2,1,0.0,0.2
4.192,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391270279797027e-06,-0.6981316804885864,9.802731323728107e-20,1,0,0.014428403286729008,0.018929126323200762,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391270279797027e-06,0.0,0.2,1,0.0,0.2
4.254,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391270279797027e-06,-0.6981316804885864,2.312570552005579e-19,1,0,0.01903726192540489,0.019082929415162653,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391270279797027e-06,0.0,0.2,1,0.0,0.2
4.316,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391270279797027e-06,-0.6981316804885864,9.737117806576752e-20,1,0,0.02835567292640917,0.0192680858890526,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391270279797027e-06,0.0,0.2,1,0.0,0.2
4.378,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391270279797027e-06,-0.6981316804885864,9.802722276440157e-20,1,0,0.01679843247984536,0.020078015193575993,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391270279797027e-06,0.0,0.2,1,0.0,0.2
4.445,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391271416665404e-06,-0.6981316804885864,2.312571844475286e-19,1,0,0.019958696997491643,0.019700904609635472,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391271416665404e-06,0.0,0.2,1,0.0,0.2
4.509,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391271416665404e-06,-0.6981316804885864,9.80296267580568e-20,1,0,0.02547267553745769,0.019114696857286617,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391271416665404e-06,0.0,0.2,1,0.0,0.2
4.677,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391271416665404e-06,-0.6981316804885864,2.2742852728353864e-19,1,0,0.11103134966106154,0.00031430000672116876,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391271416665404e-06,0.0,0.2,1,0.0,0.2
4.692,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391271416665404e-06,-0.6981316804885864,2.2742852728353864e-19,1,0,0.11103134966106154,0.00031430000672116876,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391271416665404e-06,0.0,0.2,1,0.0,0.2
4.757,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391271416665404e-06,-0.6981316804885864,2.312580374775353e-19,1,0,0.01813919679261744,0.019267846073489636,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391271416665404e-06,0.0,0.2,1,0.0,0.2
4.821,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391271416665404e-06,-0.6981316804885864,9.802775267698148e-20,1,0,0.024160496919648722,0.019904652435798198,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391271416665404e-06,0.0,0.2,1,0.0,0.2
4.88,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391271416665404e-06,-0.6981316804885864,2.313008957730232e-19,1,0,0.03183899659779854,0.0188505592814181,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391271416665404e-06,0.0,0.2,1,0.0,0.2
4.945,S20260416_140817,SC01,start,0.0,0.0,0.0,1.0391271416665404e-06,-0.6981316804885864,2.3125721029692275e-19,1,0,0.017601741914404556,0.019347523717442527,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.0391271416665404e-06,0.0,0.2,1,0.0,0.2
5.011,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,9.802793362274048e-20,1,0,0.026115411950740963,0.019257627078332007,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
5.07,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,2.3125739124268175e-19,1,0,0.012887300690636039,0.019555419741664082,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
5.13,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,2.274283721871738e-19,1,0,0.03935893296147697,0.0009144000068772584,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
5.196,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,2.3125762388722903e-19,1,0,0.04637311247643083,0.0007614000060129911,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
5.254,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,9.737079032485538e-20,1,0,0.019158339069690555,0.019732352870050818,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
5.316,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,2.2742860483172106e-19,1,0,0.028800251486245543,0.019676538300700486,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
5.379,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,2.3125708104995204e-19,1,0,0.018956938409246504,0.01979024667525664,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
5.445,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,9.802949104873755e-20,1,0,0.03128233179450035,0.020511402690317482,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
5.51,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,2.312576755860173e-19,1,0,0.02853319956921041,0.018494321906473488,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
5.57,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,9.802919378070492e-20,1,0,0.016754550772020593,0.018106855219230056,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
5.629,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,2.3129993934543994e-19,1,0,0.023992512025870383,0.019559403328457847,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
5.695,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,2.3125757218844074e-19,1,0,0.032366842817282304,0.01874806481646374,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
5.757,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,9.802695134576307e-20,1,0,0.019347067252965644,0.01924121583579108,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
5.818,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,2.3130030123695794e-19,1,0,0.02717955003026873,0.019362013030331582,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
5.879,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,9.802716460326475e-20,1,0,0.020967559568816796,0.01953245169715956,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
5.948,S20260416_140817,SC01,accel_1,0.0,0.3,0.0,1.0391271416665404e-06,-0.6981316804885864,2.3125780483298802e-19,1,0,0.02879733036388643,0.01963588478974998,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989608728583,0.5,1.3,0,-0.5,1.3
