timestamp_s,session_id,scenario_id,phase,steer_in_deg,throttle_in,brake_in,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_s,jitter_s,steer_ref_deg,throttle_ref,brake_ref,speed_ref_mps,tol_steer_deg,tol_throttle,tol_brake,tol_speed_mps,e_steer_deg,e_throttle,e_brake,e_speed_mps,speed_min_mps,speed_max_mps,speed_in_corridor,e_speed_low,e_speed_high
1.944,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
2.292,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
2.314,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
2.381,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
2.444,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
2.505,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
2.566,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
2.627,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
2.688,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
2.755,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
2.817,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
2.876,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
2.938,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.017,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.065,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.126,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.189,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.25,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.313,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.376,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.44,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.504,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.568,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.628,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.688,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.75,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.814,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.886,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.944,S20260416_134531,SC01,start,0.0,0.0,0.0,0.0,-0.6981316804885864,0.0,1,0,3.899620199983474,3.899620199983474,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.013,S20260416_134531,SC01,start,0.0,0.0,0.0,1.1564753776838188e-07,-0.6981316804885864,3.934513121339609e-18,1,0,3.1601650764641818,0.016435348894447088,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.1564753776838188e-07,0.0,0.2,1,0.0,0.2
4.178,S20260416_134531,SC01,start,0.0,0.0,0.0,5.031114937992243e-07,-0.6981316804885864,5.0993455512143326e-18,1,0,3.0382166173367295,0.0207683288899716,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,5.031114937992243e-07,0.0,0.2,1,0.0,0.2
4.188,S20260416_134531,SC01,start,0.0,0.0,0.0,5.031114937992243e-07,-0.6981316804885864,5.0993455512143326e-18,1,0,3.0382166173367295,0.0207683288899716,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,5.031114937992243e-07,0.0,0.2,1,0.0,0.2
4.256,S20260416_134531,SC01,start,0.0,0.0,0.0,5.031114937992243e-07,-0.6981316804885864,5.0993455512143326e-18,1,0,3.0382166173367295,0.0207683288899716,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,5.031114937992243e-07,0.0,0.2,1,0.0,0.2
4.319,S20260416_134531,SC01,start,0.0,0.0,0.0,6.137775585557392e-07,-0.6981316804885864,2.142879619219154e-18,1,0,3.064008056098828,0.019606797577580437,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,6.137775585557392e-07,0.0,0.2,1,0.0,0.2
4.383,S20260416_134531,SC01,start,0.0,0.0,0.0,6.584097604900307e-07,-0.6981316804885864,-3.3818219519070703e-19,1,0,3.0491493769804947,0.019623781379777938,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,6.584097604900307e-07,0.0,0.2,1,0.0,0.2
4.446,S20260416_134531,SC01,start,0.0,0.0,0.0,7.359238338722207e-07,-0.6981316804885864,-6.965281068845247e-19,1,0,2.999933505023364,0.019111768662696704,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,7.359238338722207e-07,0.0,0.2,1,0.0,0.2
4.511,S20260416_134531,SC01,start,0.0,0.0,0.0,7.683952389925253e-07,-0.6981316804885864,2.9877188834889635e-18,1,0,2.973246746463701,0.019755105808144435,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,7.683952389925253e-07,0.0,0.2,1,0.0,0.2
4.569,S20260416_134531,SC01,start,0.0,0.0,0.0,8.232777872763108e-07,-0.6981316804885864,3.65756478045073e-18,1,0,2.9469866742147133,0.019094180839601904,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,8.232777872763108e-07,0.0,0.2,1,0.0,0.2
4.628,S20260416_134531,SC01,start,0.0,0.0,0.0,8.670527904541814e-07,-0.6981316804885864,4.130055309424695e-18,1,0,2.893108032323653,0.01915127201937139,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,8.670527904541814e-07,0.0,0.2,1,0.0,0.2
4.688,S20260416_134531,SC01,start,0.0,0.0,0.0,9.01960163446347e-07,-0.6981316804885864,4.663442461504507e-18,1,0,2.832391044415999,0.019579706306103617,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,9.01960163446347e-07,0.0,0.2,1,0.0,0.2
4.751,S20260416_134531,SC01,start,0.0,0.0,0.0,9.297783094552869e-07,-0.6981316804885864,8.578177280807667e-19,1,0,2.7754201634961646,0.019152978959027678,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,9.297783094552869e-07,0.0,0.2,1,0.0,0.2
4.815,S20260416_134531,SC01,start,0.0,0.0,0.0,9.519152968096023e-07,-0.6981316804885864,4.5520799628171055e-18,1,0,2.4591141610872,0.007164821523474529,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,9.519152968096023e-07,0.0,0.2,1,0.0,0.2
4.878,S20260416_134531,SC01,start,0.0,0.0,0.0,9.697015457277303e-07,-0.6981316804885864,3.582307061140043e-18,1,0,2.4040072496572975,0.017629162495722994,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,9.697015457277303e-07,0.0,0.2,1,0.0,0.2
4.943,S20260416_134531,SC01,start,0.0,0.0,0.0,9.836802519203047e-07,-0.6981316804885864,4.50231181408224e-18,1,0,2.345209413091652,0.016215160256251693,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,9.836802519203047e-07,0.0,0.2,1,0.0,0.2
5.008,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,9.949063723979634e-07,-0.6981316804885864,3.755958327904219e-18,1,0,2.2876775306940544,0.01946335268439725,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999990050936276,0.5,1.3,0,-0.5,1.3
5.069,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,1.0038585287475144e-06,-0.6981316804885864,4.131769641244211e-18,1,0,2.2233592327102087,0.025564971088897437,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989961414713,0.5,1.3,0,-0.5,1.3
5.129,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,1.0109843060490675e-06,-0.6981316804885864,1.6610986111952998e-18,1,0,2.1741981805535033,0.019768607628066093,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.999998989015694,0.5,1.3,0,-0.5,1.3
5.189,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,1.016721057567338e-06,-0.6981316804885864,4.099902094555299e-18,1,0,2.1066616500902455,0.02630482747917995,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989832789424,0.5,1.3,0,-0.5,1.3
5.26,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,1.0212390861852327e-06,-0.6981316804885864,1.826067376659813e-18,1,0,2.053540687338682,0.02061252953717485,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.999998978760914,0.5,1.3,0,-0.5,1.3
5.32,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,1.0248938906443072e-06,-0.6981316804885864,7.339804358573917e-18,1,0,1.997967390489066,0.019873584242304787,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989751061094,0.5,1.3,0,-0.5,1.3
5.382,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,1.0278431545884814e-06,-0.6981316804885864,1.5056473858588218e-18,1,0,1.9389338581822813,0.01875552351702936,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989721568454,0.5,1.3,0,-0.5,1.3
5.439,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,1.0301117754352163e-06,-0.6981316804885864,6.8804333277053494e-18,1,0,1.8812106970290188,0.01900835381820798,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989698882246,0.5,1.3,0,-0.5,1.3
5.503,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,1.0319108696421608e-06,-0.6981316804885864,2.417099918447833e-18,1,0,1.8229390500637237,0.01952971870196052,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999989680891304,0.5,1.3,0,-0.5,1.3
5.567,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,1.0334072158002527e-06,-0.6981316804885864,9.489587213595132e-18,1,0,1.763928091910202,0.019761622592341155,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.999998966592784,0.5,1.3,0,-0.5,1.3
5.628,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,1.0345434020564426e-06,-0.6981316804885864,3.1546141526001126e-18,2,0,1.6944844906392973,0.019358903431566432,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.999998965456598,0.5,1.3,0,-0.5,1.3
5.688,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.003321706550195813,-0.6981316804885864,-3.494608065651803e-16,2,0,1.6487870339187793,0.01949704735307023,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.996678293449804,0.5,1.3,0,-0.49668,1.29668
5.758,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.011458182707428932,-0.6981316804885864,5.175121830051029e-17,2,0,1.4713411666452885,0.018985796603374183,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.988541817292571,0.5,1.3,0,-0.48854,1.28854
5.822,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.022485893219709396,-0.6981316804885864,-1.7242736257502423e-19,2,0,1.413454605761217,0.02073696965817362,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9775141067802906,0.5,1.3,0,-0.47751,1.27751
5.885,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.03552611544728279,-0.6981316804885864,-3.149147266300913e-16,2,0,1.3541606053186115,0.021178113849600777,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.964473884552717,0.5,1.3,0,-0.46447,1.26447
5.947,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.050336211919784546,-0.6981316804885864,1.8325514138710445e-16,2,0,1.3012988822010811,0.019795523141510785,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9496637880802155,0.5,1.3,0,-0.44966,1.24966
6.01,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.06683140248060226,-0.6981316804885864,-6.590791420552089e-16,2,0,1.2393919296737295,0.020658639899920672,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9331685975193977,0.5,1.3,0,-0.43317,1.23317
6.063,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.0848616361618042,-0.6981316804885864,-1.5860975693374104e-15,2,0,1.181145509093767,0.019936339609557763,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.915138363838196,0.5,1.3,0,-0.41514,1.21514
6.126,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.1042047068476677,-0.6981316804885864,9.445475094278333e-16,2,0,1.1237106355838478,0.019479966693324968,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.8957952931523323,0.5,1.3,0,-0.3958,1.1958
6.188,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.12462254613637924,-0.6981316804885864,-1.0527045905973632e-16,2,0,1.0669723052997142,0.01964137115282938,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.8753774538636208,0.5,1.3,0,-0.37538,1.17538
6.255,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.14589856564998627,-0.6981316804885864,-4.4832315697647244e-17,2,0,1.0105097441701218,0.019610588176874444,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.8541014343500137,0.5,1.3,0,-0.3541,1.1541
6.318,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.16785255074501038,-0.6981316804885864,-1.311176562103115e-16,2,0,0.9512103425804526,0.018582148477435112,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.8321474492549896,0.5,1.3,0,-0.33215,1.13215
6.382,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.19033962488174438,-0.6981316804885864,-9.38249395948524e-16,2,0,0.8914652446110267,0.02016148198163137,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.8096603751182556,0.5,1.3,0,-0.30966,1.10966
6.444,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.21570414304733276,-0.6981316804885864,1.419353839714481e-15,2,0,0.8152438073884696,0.0003517999721225351,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.7842958569526672,0.5,1.3,0,-0.2843,1.0843
6.506,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.23647873103618622,-0.6981316804885864,1.3673718936096056e-14,2,0,0.7789077642082702,0.019759084447287023,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.763521268963814,0.5,1.3,0,-0.26352,1.06352
6.566,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.26134806871414185,-0.6981316804885864,9.73211887868395e-15,2,0,0.7048640784341842,0.000228599994443357,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.738651931285858,0.5,1.3,0,-0.23865,1.03865
6.628,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.28743427991867065,-0.6981316804885864,4.389418922735519e-14,2,0,0.6444682896544691,0.00024530000519007444,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.7125657200813293,0.5,1.3,0,-0.21257,1.01257
6.688,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.30751273036003113,-0.6981316804885864,3.882725338347302e-15,2,0,0.6057221555674914,0.0003068000078201294,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.692487269639969,0.5,1.3,0,-0.19249,0.99249
6.75,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.3314869999885559,-0.6981316804885864,1.7733710747309587e-16,2,0,0.5486379397916608,0.019671352521982044,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.668513000011444,0.5,1.3,0,-0.16851,0.96851
6.814,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.35555821657180786,-0.6981316804885864,-2.318237326499802e-16,2,0,0.48943127974052913,0.018949404737213627,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.644441783428192,0.5,1.3,0,-0.14444,0.94444
6.878,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.3797052502632141,-0.6981316804885864,2.183559782718083e-17,2,0,0.4314394762914162,0.018979623971972615,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.620294749736786,0.5,1.3,0,-0.12029,0.92029
6.941,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.4039115905761719,-0.6981316804885864,8.972916140924097e-18,2,0,0.3748566329013556,0.019995586742879823,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.596088409423828,0.5,1.3,0,-0.09609,0.89609
7.005,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.4281642436981201,-0.6981316804885864,1.5398429806829757e-19,2,0,0.320217514235992,0.02041445317445323,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.57183575630188,0.5,1.3,0,-0.07184,0.87184
7.064,S20260416_134531,SC01,accel_1,0.0,0.3,0.0,0.452453076839447,-0.6981316804885864,-2.638004084499254e-19,2,0,0.2626858640869614,0.020223354978952557,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.547546923160553,0.5,1.3,0,-0.04755,0.84755
