timestamp_s,session_id,scenario_id,phase,steer_in_deg,throttle_in,brake_in,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_s,jitter_s,steer_ref_deg,throttle_ref,brake_ref,speed_ref_mps,tol_steer_deg,tol_throttle,tol_brake,tol_speed_mps,e_steer_deg,e_throttle,e_brake,e_speed_mps,speed_min_mps,speed_max_mps,speed_in_corridor,e_speed_low,e_speed_high
1.751,S20260416_140041,SC01,start,0.0,0.0,0.0,0.0032433143351227045,-0.6981316804885864,2.2802816860415423e-20,1,0,0.037938152585411444,0.019965621148003265,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0032433143351227045,0.0,0.2,1,0.00324,0.19676
1.812,S20260416_140041,SC01,start,0.0,0.0,0.0,0.002893520053476095,-0.6981316804885864,6.534857701726764e-21,1,0,0.029944779293145984,0.019863955589244142,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.002893520053476095,0.0,0.2,1,0.00289,0.19711
1.874,S20260416_140041,SC01,start,0.0,0.0,0.0,0.002548087853938341,-0.6981316804885864,-4.1149437277597225e-20,1,0,0.02370642588357441,0.01864424129598774,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.002548087853938341,0.0,0.2,1,0.00255,0.19745
1.945,S20260416_140041,SC01,start,0.0,0.0,0.0,0.0023814719170331955,-0.6981316804885864,-5.1919399938871536e-20,1,0,0.02227643207879737,0.021306477807229385,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0023814719170331955,0.0,0.2,1,0.00238,0.19762
2.01,S20260416_140041,SC01,start,0.0,0.0,0.0,0.0020659638103097677,-0.6981316804885864,-8.153957445165905e-20,1,0,0.03210949944332242,0.02185145262046717,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0020659638103097677,0.0,0.2,1,0.00207,0.19793
2.068,S20260416_140041,SC01,start,0.0,0.0,0.0,0.0017782074864953756,-0.6981316804885864,-1.020564259904959e-19,1,0,0.030368699954124168,0.01746839249972254,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0017782074864953756,0.0,0.2,1,0.00178,0.19822
2.127,S20260416_140041,SC01,start,0.0,0.0,0.0,0.0016029769321903586,-0.6981316804885864,-1.0862287649862594e-19,1,0,0.03674629476154223,0.015687523467931896,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0016029769321903586,0.0,0.2,1,0.0016,0.1984
2.19,S20260416_140041,SC01,start,0.0,0.0,0.0,0.0014028312871232629,-0.6981316804885864,-1.2400959911484865e-19,1,0,0.03145222010789439,0.02164045939571224,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0014028312871232629,0.0,0.2,1,0.0014,0.1986
2.25,S20260416_140041,SC01,start,0.0,0.0,0.0,0.0011896585347130895,-0.6981316804885864,-1.1187117599003046e-19,1,0,0.0233253066544421,0.019487042794935405,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0011896585347130895,0.0,0.2,1,0.00119,0.19881
2.31,S20260416_140041,SC01,start,0.0,0.0,0.0,0.00100427633151412,-0.6981316804885864,-1.0734845613097168e-19,1,0,0.03340369844227098,0.01820471163955517,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.00100427633151412,0.0,0.2,1,0.001,0.199
2.382,S20260416_140041,SC01,start,0.0,0.0,0.0,0.0008443857659585774,-0.6981316804885864,-3.31152266661193e-21,1,0,0.022367543540894985,0.02008725854102522,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0008443857659585774,0.0,0.2,1,0.00084,0.19916
2.444,S20260416_140041,SC01,start,0.0,0.0,0.0,0.0007074317545630038,-0.6981316804885864,-9.038928255733126e-20,1,0,0.029591803235234693,0.01964854882680811,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0007074317545630038,0.0,0.2,1,0.00071,0.19929
2.503,S20260416_140041,SC01,start,0.0,0.0,0.0,0.0006275838823057711,-0.6981316804885864,-8.360604610522698e-20,1,0,0.03167958336416632,0.009465378971071914,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0006275838823057711,0.0,0.2,1,0.00063,0.19937
2.568,S20260416_140041,SC01,start,0.0,0.0,0.0,0.0005231120157986879,-0.6981316804885864,-7.375597937094552e-20,1,0,0.036546027433359995,0.010217887931503356,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0005231120157986879,0.0,0.2,1,0.00052,0.19948
2.63,S20260416_140041,SC01,start,0.0,0.0,0.0,0.0004485432000365108,-0.6981316804885864,-6.59267471848738e-20,1,0,0.03144158687791787,0.01899699473869987,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0004485432000365108,0.0,0.2,1,0.00045,0.19955
2.69,S20260416_140041,SC01,start,0.0,0.0,0.0,0.0003721123794093728,-0.6981316804885864,-5.688525596171146e-20,1,0,0.02026344949263148,0.01938143966253847,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0003721123794093728,0.0,0.2,1,0.00037,0.19963
2.751,S20260416_140041,SC01,start,0.0,0.0,0.0,0.00030800345120951533,-0.6981316804885864,-4.90855760954929e-20,1,0,0.02727521423366852,0.01907707253121771,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.00030800345120951533,0.0,0.2,1,0.00031,0.19969
2.815,S20260416_140041,SC01,start,0.0,0.0,0.0,0.00025440286844968796,-0.6981316804885864,-4.178760388900762e-20,1,0,0.016973498713923618,0.018858856084989384,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.00025440286844968796,0.0,0.2,1,0.00025,0.19975
2.879,S20260416_140041,SC01,start,0.0,0.0,0.0,0.00020971700723748654,-0.6981316804885864,-3.548022247132007e-20,1,0,0.02701952453935519,0.019949154113419354,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.00020971700723748654,0.0,0.2,1,0.00021,0.19979
2.943,S20260416_140041,SC01,start,0.0,0.0,0.0,0.0001902762014651671,-0.6981316804885864,-3.26235833064366e-20,1,0,0.021038354170741513,0.01960196634172462,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0001902762014651671,0.0,0.2,1,0.00019,0.19981
3.0,S20260416_140041,SC01,start,0.0,0.0,0.0,0.00015642313519492745,-0.6981316804885864,-2.882019392522071e-20,1,0,0.029549713130109012,0.019493201602017507,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.00015642313519492745,0.0,0.2,1,0.00016,0.19984
3.062,S20260416_140041,SC01,start,0.0,0.0,0.0,0.00012836969108320773,-0.6981316804885864,-2.3134823247604626e-20,1,0,0.018826485465979204,0.020289653592044488,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.00012836969108320773,0.0,0.2,1,0.00013,0.19987
3.126,S20260416_140041,SC01,start,0.0,0.0,0.0,0.00010516939801163971,-0.6981316804885864,-1.9369282226174437e-20,1,0,0.024596971459686756,0.019902109808754176,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.00010516939801163971,0.0,0.2,1,0.00011,0.19989
3.19,S20260416_140041,SC01,start,0.0,0.0,0.0,8.601822628406808e-05,-0.6981316804885864,-1.6195676174731168e-20,1,0,0.03103490429930389,0.019292504875920713,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,8.601822628406808e-05,0.0,0.2,1,9e-05,0.19991
3.25,S20260416_140041,SC01,start,0.0,0.0,0.0,7.02363540767692e-05,-0.6981316804885864,-1.3343865191997336e-20,1,0,0.016395170445321128,0.01896641857456416,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,7.02363540767692e-05,0.0,0.2,1,7e-05,0.19993
3.31,S20260416_140041,SC01,start,0.0,0.0,0.0,6.342626147670671e-05,-0.6981316804885864,-1.2484941523437585e-20,1,0,0.03080017157481052,0.019781998853432015,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,6.342626147670671e-05,0.0,0.2,1,6e-05,0.19994
3.378,S20260416_140041,SC01,start,0.0,0.0,0.0,5.165443508303724e-05,-0.6981316804885864,-7.0424594272212735e-22,1,0,0.017396228446159512,0.018767957022646442,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,5.165443508303724e-05,0.0,0.2,1,5e-05,0.19995
3.441,S20260416_140041,SC01,start,0.0,0.0,0.0,4.1989434976130724e-05,-0.6981316804885864,-8.356491668992073e-22,1,0,0.02234337863046676,0.01899888357729651,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,4.1989434976130724e-05,0.0,0.2,1,4e-05,0.19996
3.503,S20260416_140041,SC01,start,0.0,0.0,0.0,3.406444739084691e-05,-0.6981316804885864,-7.871701427982952e-22,1,0,0.03163090941961855,0.019576288672396913,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,3.406444739084691e-05,0.0,0.2,1,3e-05,0.19997
3.567,S20260416_140041,SC01,start,0.0,0.0,0.0,2.7574011255637743e-05,-0.6981316804885864,-6.983255731828799e-22,1,0,0.024461540015181527,0.020116072875680402,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,2.7574011255637743e-05,0.0,0.2,1,3e-05,0.19997
3.627,S20260416_140041,SC01,start,0.0,0.0,0.0,2.2264401195570827e-05,-0.6981316804885864,-6.403275601761703e-22,1,0,0.03165214697946794,0.017796712112613022,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,2.2264401195570827e-05,0.0,0.2,1,2e-05,0.19998
3.789,S20260416_140041,SC01,start,0.0,0.0,0.0,1.4382860172190703e-05,-0.6981316804885864,-5.276649952909511e-22,1,0,0.16990486325812526,0.0007286000181920826,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.4382860172190703e-05,0.0,0.2,1,1e-05,0.19999
3.815,S20260416_140041,SC01,start,0.0,0.0,0.0,1.4382860172190703e-05,-0.6981316804885864,-5.276649952909511e-22,1,0,0.16990486325812526,0.0007286000181920826,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.4382860172190703e-05,0.0,0.2,1,1e-05,0.19999
3.879,S20260416_140041,SC01,start,0.0,0.0,0.0,1.4382860172190703e-05,-0.6981316804885864,-5.276649952909511e-22,1,0,0.16990486325812526,0.0007286000181920826,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.4382860172190703e-05,0.0,0.2,1,1e-05,0.19999
3.941,S20260416_140041,SC01,start,0.0,0.0,0.0,1.1493408237583935e-05,-0.6981316804885864,-4.689118972475385e-22,1,0,0.097224506753264,0.020425089373020455,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.1493408237583935e-05,0.0,0.2,1,1e-05,0.19999
4.01,S20260416_140041,SC01,start,0.0,0.0,0.0,9.138630957750138e-06,-0.6981316804885864,-4.550846423266287e-22,1,0,0.055082250299165025,0.019798279128735885,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,9.138630957750138e-06,0.0,0.2,1,1e-05,0.19999
4.065,S20260416_140041,SC01,start,0.0,0.0,0.0,8.130598871503025e-06,-0.6981316804885864,-4.289197543093561e-22,1,0,0.030409667873755097,0.02035763702588156,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,8.130598871503025e-06,0.0,0.2,1,1e-05,0.19999
4.127,S20260416_140041,SC01,start,0.0,0.0,0.0,6.400802249117987e-06,-0.6981316804885864,-3.7362618367768494e-22,1,0,0.020966139709344134,0.018093673628754914,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,6.400802249117987e-06,0.0,0.2,1,1e-05,0.19999
4.19,S20260416_140041,SC01,start,0.0,0.0,0.0,4.993837592337513e-06,-0.6981316804885864,-3.7608424901480464e-22,1,0,0.030935447954107076,0.016497379197971895,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,4.993837592337513e-06,0.0,0.2,1,0.0,0.2
4.25,S20260416_140041,SC01,start,0.0,0.0,0.0,3.850261236948427e-06,-0.6981316804885864,-3.6133436762269735e-22,1,0,0.012792008084943518,0.019948197150370106,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,3.850261236948427e-06,0.0,0.2,1,0.0,0.2
4.31,S20260416_140041,SC01,start,0.0,0.0,0.0,3.3616631753830006e-06,-0.6981316804885864,-3.7159044291478435e-22,1,0,0.028255591954803094,0.019005316135007888,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,3.3616631753830006e-06,0.0,0.2,1,0.0,0.2
4.375,S20260416_140041,SC01,start,0.0,0.0,0.0,2.524713181628613e-06,-0.6981316804885864,-3.3799216276382487e-22,1,0,0.018986715032951906,0.01938218326540664,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,2.524713181628613e-06,0.0,0.2,1,0.0,0.2
4.438,S20260416_140041,SC01,start,0.0,0.0,0.0,1.8455332337907748e-06,-0.6981316804885864,-3.282675651516906e-22,1,0,0.027143735467689112,0.01870663618319668,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.8455332337907748e-06,0.0,0.2,1,0.0,0.2
4.5,S20260416_140041,SC01,start,0.0,0.0,0.0,1.2947049299327773e-06,-0.6981316804885864,-3.4708647944534926e-22,1,0,0.01286919810809195,0.01917433977359906,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.2947049299327773e-06,0.0,0.2,1,0.0,0.2
4.562,S20260416_140041,SC01,start,0.0,0.0,0.0,8.482207931592711e-07,-0.6981316804885864,-3.180486736072321e-22,1,0,0.02004265892901458,0.019135060050757602,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,8.482207931592711e-07,0.0,0.2,1,0.0,0.2
4.625,S20260416_140041,SC01,start,0.0,0.0,0.0,4.865063374381862e-07,-0.6981316804885864,-3.1333226989242017e-22,1,0,0.024804953660350293,0.019147953862557188,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,4.865063374381862e-07,0.0,0.2,1,0.0,0.2
4.687,S20260416_140041,SC01,start,0.0,0.0,0.0,1.9361499425940565e-07,-0.6981316804885864,-3.050641240814901e-22,1,0,0.03322186155128293,0.01864761541946791,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.9361499425940565e-07,0.0,0.2,1,0.0,0.2
4.751,S20260416_140041,SC01,start,0.0,0.0,0.0,4.34341238531033e-08,-0.6981316804885864,-5.384644884616523e-22,1,0,0.01771773918881081,0.019140460412018,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,4.34341238531033e-08,0.0,0.2,1,0.0,0.2
4.812,S20260416_140041,SC01,start,0.0,0.0,0.0,1.443992516669823e-07,-0.6981316804885864,-2.4230529385991598e-21,1,0,0.030713701620697975,0.021175637579290196,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,1.443992516669823e-07,0.0,0.2,1,0.0,0.2
4.874,S20260416_140041,SC01,start,0.0,0.0,0.0,3.168498210470716e-07,-0.6981316804885864,-1.0108854712562643e-20,1,0,0.017123603756772354,0.019341064762556925,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,3.168498210470716e-07,0.0,0.2,1,0.0,0.2
4.937,S20260416_140041,SC01,start,0.0,0.0,0.0,4.5626626388184377e-07,-0.6981316804885864,-2.040606265113016e-20,1,0,0.020960509951692075,0.01932899042731151,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,4.5626626388184377e-07,0.0,0.2,1,0.0,0.2
5.013,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,6.168629056446662e-07,-0.6981316804885864,-3.6794444443604907e-20,1,0,0.01824448906700127,0.01978641262394376,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999993831370944,0.5,1.3,0,-0.5,1.3
5.063,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,6.599393600481562e-07,-0.6981316804885864,-4.201828711350761e-20,1,0,0.02912388413096778,0.022808204957982525,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.99999934006064,0.5,1.3,0,-0.5,1.3
5.125,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,7.334281804105558e-07,-0.6981316804885864,-5.173485465174125e-20,1,0,0.025463130295975134,0.018940380337880924,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999992665718196,0.5,1.3,0,-0.5,1.3
5.188,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,7.927481533442915e-07,-0.6981316804885864,-6.031407469710862e-20,1,0,0.015576681907987222,0.01989281753776595,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999992072518467,0.5,1.3,0,-0.5,1.3
5.25,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,8.1796468975881e-07,-0.6981316804885864,-6.420847979509948e-20,1,0,0.029531525302445516,0.023220456612762064,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999991820353102,0.5,1.3,0,-0.5,1.3
5.315,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,8.609568453721295e-07,-0.6981316804885864,-7.100199138137532e-20,1,0,0.023310249467613176,0.019801235612249002,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999991390431546,0.5,1.3,0,-0.5,1.3
5.375,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,8.956307624430337e-07,-0.6981316804885864,-7.677463284479002e-20,1,0,0.033034290390787646,0.019933640898671,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999991043692376,0.5,1.3,0,-0.5,1.3
5.439,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,9.235870379598055e-07,-0.6981316804885864,-8.158744106726203e-20,1,0,0.021803827316034585,0.019599698309320956,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.999999076412962,0.5,1.3,0,-0.5,1.3
5.502,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,9.461203944738372e-07,-0.6981316804885864,-8.558198025581156e-20,1,0,0.030740676302229986,0.020132215839112177,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9999990538796055,0.5,1.3,0,-0.5,1.3
5.564,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,9.55688847170677e-07,-0.6981316804885864,-8.730538521267165e-20,1,0,0.024420336791081354,0.019240983558120206,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.999999044311153,0.5,1.3,0,-0.5,1.3
5.625,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,9.719859690449084e-07,-0.6981316804885864,-9.026748667448136e-20,1,0,0.03067520569311455,0.019390607631066814,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.999999028014031,0.5,1.3,0,-0.5,1.3
5.686,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,9.85112365015084e-07,-0.6981316804885864,-9.271815787318603e-20,1,0,0.026895673014223576,0.0307093400915619,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.999999014887635,0.5,1.3,0,-0.5,1.3
5.75,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,9.956822850654135e-07,-0.6981316804885864,-9.470056083465471e-20,1,0,0.023481299605919048,0.017538434825837612,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.999999004317715,0.5,1.3,0,-0.5,1.3
5.81,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,1.0001674581872066e-06,-0.6981316804885864,-9.553179980208808e-20,1,0,0.04657133208820596,0.007031240646028891,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.999998999832542,0.5,1.3,0,-0.5,1.3
5.875,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,0.000922564824577421,-0.6981316804885864,-1.0516980772280087e-16,1,0,0.039920310431625694,0.05444261999218725,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9990774351754226,0.5,1.3,0,-0.49908,1.29908
5.938,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,0.012754158116877079,-0.6981316804885864,-1.3615577343899435e-17,1,0,0.027079070307081565,0.01997381920227781,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.987245841883123,0.5,1.3,0,-0.48725,1.28725
6.001,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,0.034267306327819824,-0.6981316804885864,-4.244501156932612e-16,1,0,0.015117166010895744,0.018582621007226408,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.96573269367218,0.5,1.3,0,-0.46573,1.26573
6.062,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,0.0634840726852417,-0.6981316804885864,5.617731617449373e-16,1,0,0.025451394001720473,0.019442666351096705,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9365159273147583,0.5,1.3,0,-0.43652,1.23652
6.126,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,0.09978625923395157,-0.6981316804885864,-7.817120824677638e-17,1,0,0.028520203311927617,0.01934336600243114,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.9002137407660484,0.5,1.3,0,-0.40021,1.20021
6.189,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,0.1420886069536209,-0.6981316804885864,4.995515111030655e-17,1,0,0.016057495726272464,0.019543331145541742,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.857911393046379,0.5,1.3,0,-0.35791,1.15791
6.248,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,0.16510386765003204,-0.6981316804885864,-4.022379141137136e-17,1,0,0.02980919010587968,0.020042305608512834,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.834896132349968,0.5,1.3,0,-0.3349,1.1349
6.311,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,0.21418729424476624,-0.6981316804885864,2.547744079931907e-17,1,0,0.030479627603199333,0.0237688297056593,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.7858127057552338,0.5,1.3,0,-0.28581,1.08581
6.374,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,0.2666032910346985,-0.6981316804885864,-4.0080712326456835e-16,1,0,0.02061238800524734,0.018899785383837298,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.7333967089653015,0.5,1.3,0,-0.2334,1.0334
6.437,S20260416_140041,SC01,accel_1,0.0,0.3,0.0,0.32163330912590027,-0.6981316804885864,1.63646421302396e-16,1,0,0.03341909690061584,0.019491405895678326,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-2.6783666908740997,0.5,1.3,0,-0.17837,0.97837
