timestamp_s,session_id,scenario_id,phase,steer_in_deg,throttle_in,brake_in,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_s,jitter_s,steer_ref_deg,throttle_ref,brake_ref,speed_ref_mps,tol_steer_deg,tol_throttle,tol_brake,tol_speed_mps,e_steer_deg,e_throttle,e_brake,e_speed_mps,speed_min_mps,speed_max_mps,speed_in_corridor,e_speed_low,e_speed_high
3.002,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.068,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.128,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.192,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.256,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.324,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.385,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.441,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.507,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.565,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.627,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.69,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.756,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.818,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.878,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
3.94,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.008,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.068,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.128,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.189,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.252,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.317,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.376,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.44,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.506,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.568,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.627,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.69,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.752,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.814,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.877,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
4.941,S20260416_140732,SC01,start,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1,0.0,0.2
5.007,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
5.064,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
5.128,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
5.19,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
5.256,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
5.322,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
5.376,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
5.441,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
5.506,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
5.568,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
5.628,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
5.691,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
5.753,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
5.814,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
5.887,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
5.94,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.008,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.067,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.127,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.19,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.257,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.321,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.381,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.439,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.505,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.567,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.628,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.689,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.755,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.815,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.877,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
6.948,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
8.123,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
8.13,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
8.19,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
8.255,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
8.316,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
8.377,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
8.439,S20260416_140732,SC01,accel_1,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0.0,3.0,2.0,0.05,0.05,0.5,0.0,0.0,0.0,-3.0,0.5,1.3,0,-0.5,1.3
